id_gene;blocks
ppan;0|2|4|5|6|16|17|18|19|20|21|22|23|24|25|26|27|36|37|38|39|41|43|44|45
ppan;0|2|4|5|6|16|17|18|19|20|21|22|23|24|25|26|27|36|37|38|39|41|43|44|45
ppan;0|2|4|5|6|16|17|18|19|20|21|22|23|24|25|26|27|36|37|38|39|41|43|44|45
ptro;0|2|4|5|6|16|17|18|19|21|22|23|24|25|26|27|36|37|38|39|41|43|44|45
hsap;0|2|4|5|6|7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|36|37|38|39|40|41|42|43|44
hsap;0|2|4|5|6|7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|36|37|38|39|40|41|42|43|44
hsap;0|2|4|5|6|7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|36|37|38|39|40|41|42|43|44
hsap;0|2|4|5|6|7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|36|37|38|39|40|41|42|43|44
hsap;0|2|4|5|6|7|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|34|36|37|38|39|40|41|42|43|44
ggor;0|1|2|3|4|6|7|8|9|11|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|36|37|39|41|44|45
ggor;0|1|2|3|4|6|7|8|9|11|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|36|37|39|41|44|45
ggor;0|1|2|3|4|6|7|8|9|11|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|36|37|39|41|44|45
ggor;0|1|2|3|4|6|7|8|9|11|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|36|37|39|41|44|45
ggor;0|1|2|3|4|6|7|8|9|11|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|36|37|39|41|44|45
ggor;0|1|2|3|4|6|7|8|9|11|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|30|32|33|34|36|37|39|41|44|45
pabe;0|2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|41|43|44|45
