id_transcript;block_sequence
ENSCAFT00000003036_90_90;0.1.2.3.4.5.6.7.8.11.12.13.14.15
ENST00000297620_90_90;0.1.2.3.4.7.10.11.12.13.14.15
ENST00000379078_90_90;1.2.3.4.5.6.7.8.9
ENST00000379080_90_90;1.3.4.5.6.7.10.11.13.14.15
ENST00000379081_90_90;1.3.4.7.10.11.12.13.14.15
ENST00000379084_90_90;1.2.3.4.7.10.11.12.13.16
ENST00000379087_90_90;1.2.3.4.7.10.11.13.14.15
ENST00000379089_90_90;1.2.3.4.5.6.7.10.11.13.14.15
ENST00000422409_90_90;1.2.3.4.5.6.7.10.11.12.13.14
ENST00000445726_90_90;0.1.2.3.4.5.6.7.10.11.12.13.14.15
ENSMUST00000108049_90_90;0.1.3.6.7.8.11.12.13.14.15
ENSMUST00000108050_90_90;0.1.3.6.7.8.11.13.14.15
ENSMUST00000108052_90_90;0.1.2.3.6.7.8.11.12.13.14.15
