id_transcript;block_sequence
ENSCAFT00000002127_90_90;2.3.4.5.6.8.9.11.12.14.15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.56.57.58.59.60
ENSCAFT00000010587_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.31.34.35.38.39.41.42.43.44.45.46.47.48.49.50.51.52.53
ENST00000360332_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.48.49.50.51.52.53
ENST00000374174_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.37
ENST00000374176_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.33.34.35.36.40.41.42.43.44.45.46.47.48.49.50.51.53.54
ENST00000374179_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.33.34.35.36.40.41.42.43.44.45.46.47.48.49.50.51.52.53
ENST00000374182_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.31.32.40.41.42.43.44.45.46.47.48.49.50.51.52.53
ENST00000374189_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.31.32.40.41.42.43.44.45.46.47.48.49.50.51.53.54
ENST00000395611_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.33.34.35.36.40.41.42.43.44.45.46.47.48.49.50.51.53.54
ENST00000426557_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21
ENST00000429041_90_90;0.16.17.19.21.22.23.25.26.27
ENST00000432379_90_90;1.2.5.6.7.8.9.11.12.14.15.16.17.19.21.22
ENST00000229794_90_90;2.3.4.5.6.8.9.11.13.14.15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.56.57.58.60.61
ENST00000229795_90_90;2.3.4.5.6.8.9.11.13.14.15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.55.56.57.58.60.61
ENST00000310795_90_90;2.3.4.5.6.8.9.11.13.14.15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.57
ENST00000468133_90_90;15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.56.57.58.60.61
ENST00000472333_90_90;15.16.17.18.19.21.22.23.25.27.28.29.30.31.34
ENST00000474429_90_90;9.11.13.14.15.16.20
ENST00000491957_90_90;2.3.4.5.6.8.9.11.13.14.15.16.17.18.19.21.22.23.24
ENST00000622903_90_90;2.3.4.5.6.8.9.11.13.14.15.16.17.18.19.21.22.23.24
ENSMUST00000022504_90_90;1.2.4.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.33.34.35.38.39.41.42.43.44.45.46.47.48.49.50.51.53.54
ENSMUST00000111942_90_90;1.2.4.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.48.49.50.51.52.53
ENSMUST00000111943_90_90;1.2.4.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.33.34.35.38.39.41.42.43.44.45.46.47.48.49.50.51.52.53
ENSMUST00000111944_90_90;1.2.4.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.31.32.39.41.42.43.44.45.46.47.48.49.50.51.53.54
ENSMUST00000111945_90_90;1.2.4.6.7.8.9.11.12.14.15.16.17.19.21.22.23.25.26.27.28.30.31.32.39.41.42.43.44.45.46.47.48.49.50.51.52.53
ENSMUST00000004990_90_90;2.3.4.5.6.8.9.10.13.14.15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.43.45.47.48.49.50.56.57.58.60.61
ENSMUST00000062694_90_90;2.3.4.5.6.8.9.10.13.14.15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.56.57.58.60.61
ENSMUST00000114752_90_90;15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.56.57.58.60.61
ENSMUST00000114754_90_90;15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.56.57.58.60.61
ENSMUST00000114758_90_90;2.3.4.5.6.8.9.10.13.14.15.16.17.18.19.21.22.23.25.27.28.29.30.31.34.35.38.39.41.49
ENSMUST00000124886_90_90;2.3.4.5.6.8.9.10.13.14.15.16.17.18.19.21.22.23.25.27.28.29.30
