;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000002127_90_90;ENSMUST00000111943_90_90:ENSCAFT00000010587_90_90:ENSMUST00000004990_90_90:ENST00000310795_90_90:ENSMUST00000114758_90_90:ENST00000229794_90_90:ENSMUST00000062694_90_90:ENST00000395611_90_90:ENSMUST00000022504_90_90:ENST00000374176_90_90:ENST00000229795_90_90:ENST00000374179_90_90;0.96:1.0:0.935:0.9059999999999999:0.871:1.0:1.0:0.9570000000000001:0.96:0.9570000000000001:0.938:0.9570000000000001
1;ENSCAFT00000010587_90_90;ENSMUST00000111943_90_90:ENSMUST00000004990_90_90:ENST00000310795_90_90:ENSMUST00000114758_90_90:ENST00000229794_90_90:ENSMUST00000062694_90_90:ENST00000395611_90_90:ENSMUST00000022504_90_90:ENST00000374176_90_90:ENSCAFT00000002127_90_90:ENST00000229795_90_90:ENST00000374179_90_90;0.9740000000000001:0.9309999999999999:1.0:0.828:1.0:0.7929999999999999:0.9470000000000001:0.9490000000000001:0.9470000000000001:1.0:0.917:0.9740000000000001
2;ENST00000360332_90_90;ENSMUST00000111942_90_90;1.0
3;ENST00000374174_90_90;ENSMUST00000124886_90_90;1.0
4;ENST00000374176_90_90;ENSMUST00000111943_90_90:ENSCAFT00000010587_90_90:ENSMUST00000004990_90_90:ENST00000310795_90_90:ENSMUST00000114758_90_90:ENST00000229794_90_90:ENSMUST00000062694_90_90:ENST00000395611_90_90:ENSMUST00000022504_90_90:ENSCAFT00000002127_90_90:ENST00000229795_90_90:ENST00000374179_90_90;0.9470000000000001:0.9470000000000001:0.9259999999999999:0.955:0.778:0.955:0.741:1.0:1.0:0.9570000000000001:0.909:0.951
5;ENST00000374179_90_90;ENSMUST00000111943_90_90:ENSCAFT00000010587_90_90:ENSMUST00000004990_90_90:ENST00000310795_90_90:ENSMUST00000114758_90_90:ENST00000229794_90_90:ENSMUST00000062694_90_90:ENST00000395611_90_90:ENSMUST00000022504_90_90:ENST00000374176_90_90:ENSCAFT00000002127_90_90:ENST00000229795_90_90;1.0:0.9740000000000001:0.9259999999999999:0.955:0.778:0.955:0.741:0.951:0.9470000000000001:0.951:0.9570000000000001:0.909
6;ENST00000374182_90_90;ENSMUST00000111945_90_90;1.0
7;ENST00000374189_90_90;ENSMUST00000111944_90_90;1.0
8;ENST00000395611_90_90;ENSMUST00000111943_90_90:ENSCAFT00000010587_90_90:ENSMUST00000004990_90_90:ENST00000310795_90_90:ENSMUST00000114758_90_90:ENST00000229794_90_90:ENSMUST00000062694_90_90:ENSMUST00000022504_90_90:ENST00000374176_90_90:ENSCAFT00000002127_90_90:ENST00000229795_90_90:ENST00000374179_90_90;0.9470000000000001:0.9470000000000001:0.9259999999999999:0.955:0.778:0.955:0.741:1.0:1.0:0.9570000000000001:0.909:0.951
9;ENST00000426557_90_90;ENST00000432379_90_90:ENST00000622903_90_90:ENST00000491957_90_90;0.938:0.857:0.857
10;ENST00000429041_90_90;ENST00000472333_90_90;0.615
11;ENST00000432379_90_90;ENST00000622903_90_90:ENST00000491957_90_90:ENST00000426557_90_90;0.929:0.929:0.938
