id_transcript;block_sequence
ENSCAFT00000016458_90_90;0.2.4.6.7.8.9.10.11.12.13.14.15.16.17.19.21.22.23.24.25.26.27.28.29.30
ENSCAFT00000047049_90_90;0.2.4.5.6.7.8.9.10.11.12.13.14.15.16.17.19.21.22.23.24.25.26.27.28.29.30
ENST00000257118_90_90;0.1.2.4.5.6.7.8.9.11.12.14.15.16.19.20.22.23.24.25.26.27.28.29.30
ENST00000373418_90_90;23.24.25.26.27.28.29.30
ENST00000373422_90_90;16.17.19.20.22.23.24.25.26.27.28.29.30
ENST00000431992_90_90;0.1.2.4.6.7.8.9.11.12.14.15.16.17.19.20.22.23.24.25.26.27.28.29.30
ENSMUST00000030588_90_90;0.1.2.3.4.5.6.7.9.12.15.16.17.18.19.20.22.23.24.25.26.27.28.29.30
ENSMUST00000106079_90_90;23.24.25.26.27.28.29.30
ENSMUST00000106080_90_90;0.1.2.3.4.5.6.7.9.12.15.16.17.18.19.20.22.23.24.25.26.27.28.29.30
ENSMUST00000120946_90_90;23.24
ENSMUST00000133439_90_90;23.24.25.26
ENSMUST00000134421_90_90;23.24.25.26.27.28
ENSMUST00000136377_90_90;0.1.2.3.4.5.6
ENSMUST00000138445_90_90;23.26.27
ENSMUST00000143632_90_90;23.26.27
ENSMUST00000147572_90_90;23.24.25.26.27.28.29
