id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript8_ENSMUSG00000054036;null;transcript8_ENSRNOG00000031503|0.963&transcript8_ENSMSIG00000000513|1.0;null;0
transcript8_ENSRNOG00000031503;null;transcript8_ENSMUSG00000054036|0.963&transcript8_ENSMSIG00000000513|0.963;null;0
transcript8_ENSMSIG00000000513;null;transcript8_ENSMUSG00000054036|1.0&transcript8_ENSRNOG00000031503|0.963;null;0
transcript47_MGP-SPRETEiJ-G0021131;null;transcript47_ENSMUSG00000054036|1.0;null;1
transcript47_ENSMUSG00000054036;null;transcript47_MGP-SPRETEiJ-G0021131|1.0;null;1
transcript47_ENSMUGG00000013649;null;null;null;2
transcript42_ENSMUSG00000054036;null;transcript42_ENSRNOG00000031503|0.959;null;3
transcript42_ENSRNOG00000031503;null;transcript42_ENSMUSG00000054036|0.959;null;3
transcript54_ENSMUSG00000054036;null;null;null;4
transcript55_ENSMUSG00000054036;null;null;null;5
transcript7_ENSMUGG00000013649;null;null;null;6
transcript7_ENSMUGG00000013592;transcript52_ENSMUGG00000013592|0.99;null;null;7
transcript52_ENSMUGG00000013592;transcript7_ENSMUGG00000013592|0.99;null;null;7
transcript28_ENSMUGG00000013592;transcript53_ENSMUGG00000013592|0.943;transcript25_ENSPEMG00000024651|0.903;transcript44_ENSMUGG00000013649|0.936;8
transcript25_ENSPEMG00000024651;null;transcript28_ENSMUGG00000013592|0.903;null;8
transcript53_ENSMUGG00000013592;transcript28_ENSMUGG00000013592|0.943;null;null;8
transcript48_ENSMUGG00000013649;transcript44_ENSMUGG00000013649|0.952;null;null;8
transcript44_ENSMUGG00000013649;transcript48_ENSMUGG00000013649|0.952;null;transcript28_ENSMUGG00000013592|0.936;8
transcript54_ENSMUGG00000013592;null;null;null;9
