;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000005965_90_90;ENSCAFT00000045237_90_90:ENST00000323906_90_90:ENSMUST00000098461_90_90;0.934:0.82:0.855
1;ENSCAFT00000045237_90_90;ENSCAFT00000005965_90_90:ENST00000323906_90_90:ENSMUST00000098461_90_90;0.934:0.82:0.8809999999999999
2;ENST00000323906_90_90;ENSCAFT00000045237_90_90:ENSCAFT00000005965_90_90:ENSMUST00000098461_90_90;0.82:0.82:0.9990000000000001
3;ENST00000391859_90_90;ENST00000595725_90_90;0.728
4;ENST00000426897_90_90;ENST00000598095_90_90;0.789
5;ENST00000535669_90_90;ENSMUST00000211373_90_90;0.978
6;ENST00000594743_90_90;;
7;ENST00000595660_90_90;;
8;ENST00000595725_90_90;ENST00000391859_90_90;0.728
9;ENST00000597602_90_90;;
10;ENST00000598095_90_90;ENST00000426897_90_90;0.789
11;ENSMUST00000033063_90_90;;
12;ENSMUST00000098461_90_90;ENSCAFT00000045237_90_90:ENSCAFT00000005965_90_90:ENST00000323906_90_90;0.8809999999999999:0.855:0.9990000000000001
13;ENSMUST00000209779_90_90;;
14;ENSMUST00000210078_90_90;;
15;ENSMUST00000210226_90_90;;
16;ENSMUST00000210372_90_90;;
17;ENSMUST00000211373_90_90;ENST00000535669_90_90;0.978
