nucHom;degHom;tsm
1.0;1.0;1.0
0.924;0.944;0.934
0.854;0.786;0.82
0.244;0.357;0.3
0.859;0.714;0.786
0.762;0.714;0.738
0.582;0.5;0.541
0.261;0.5;0.381
0.275;0.429;0.352
0.108;0.071;0.089
0.758;0.643;0.701
0.668;1.0;0.834
0.709;1.0;0.855
0.548;0.727;0.637
0.55;0.818;0.684
0.194;0.273;0.234
0.0;0.0;0.0
0.633;0.909;0.771
0.924;0.944;0.934
1.0;1.0;1.0
0.854;0.786;0.82
0.244;0.357;0.3
0.859;0.714;0.786
0.762;0.714;0.738
0.582;0.5;0.541
0.261;0.5;0.381
0.275;0.429;0.352
0.108;0.071;0.089
0.758;0.643;0.701
0.715;1.0;0.857
0.762;1.0;0.881
0.589;0.727;0.658
0.589;0.818;0.704
0.21;0.273;0.241
0.0;0.0;0.0
0.68;0.909;0.794
0.854;0.786;0.82
0.854;0.786;0.82
1.0;1.0;1.0
0.353;0.611;0.482
0.758;0.588;0.673
0.868;0.842;0.855
0.37;0.389;0.38
0.342;0.435;0.389
0.431;0.647;0.539
0.095;0.059;0.077
0.637;0.474;0.555
0.94;1.0;0.97
0.998;1.0;0.999
0.809;0.812;0.81
0.724;0.812;0.768
0.208;0.176;0.192
0.165;0.278;0.222
0.902;0.882;0.892
0.244;0.357;0.3
0.244;0.357;0.3
0.353;0.611;0.482
1.0;1.0;1.0
0.142;0.222;0.182
0.365;0.579;0.472
0.006;0.111;0.059
0.552;0.556;0.554
0.686;0.769;0.728
0.171;0.083;0.127
0.147;0.211;0.179
0.381;0.625;0.503
0.404;0.625;0.514
0.498;0.769;0.633
0.357;0.643;0.5
0.0;0.0;0.0
0.401;0.417;0.409
0.44;0.625;0.532
0.859;0.714;0.786
0.859;0.714;0.786
0.758;0.588;0.673
0.142;0.222;0.182
1.0;1.0;1.0
0.637;0.474;0.555
0.448;0.636;0.542
0.136;0.13;0.133
0.194;0.312;0.253
0.125;0.1;0.113
0.828;0.75;0.789
0.714;0.625;0.669
0.758;0.625;0.692
0.569;0.438;0.503
0.622;0.533;0.578
0.274;0.273;0.274
0.0;0.0;0.0
0.664;0.529;0.597
0.762;0.714;0.738
0.762;0.714;0.738
0.868;0.842;0.855
0.365;0.579;0.472
0.637;0.474;0.555
1.0;1.0;1.0
0.381;0.368;0.374
0.354;0.417;0.385
0.448;0.611;0.529
0.099;0.056;0.077
0.748;0.611;0.679
0.82;0.882;0.851
0.869;0.882;0.875
0.845;0.812;0.829
0.754;0.812;0.783
0.227;0.25;0.238
0.173;0.278;0.226
0.957;1.0;0.978
0.582;0.5;0.541
0.582;0.5;0.541
0.37;0.389;0.38
0.006;0.111;0.059
0.448;0.636;0.542
0.381;0.368;0.374
1.0;1.0;1.0
0.002;0.043;0.022
0.029;0.188;0.108
0.0;0.0;0.0
0.464;0.583;0.523
0.357;0.438;0.397
0.373;0.438;0.405
0.322;0.333;0.328
0.357;0.429;0.393
0.234;0.375;0.304
0.0;0.0;0.0
0.397;0.438;0.417
0.261;0.5;0.381
0.261;0.5;0.381
0.342;0.435;0.389
0.552;0.556;0.554
0.136;0.13;0.133
0.354;0.417;0.385
0.002;0.043;0.022
1.0;1.0;1.0
0.654;0.5;0.577
0.166;0.062;0.114
0.14;0.125;0.133
0.325;0.5;0.412
0.342;0.5;0.421
0.408;0.6;0.504
0.297;0.5;0.398
0.0;0.0;0.0
0.312;0.636;0.474
0.368;0.5;0.434
0.275;0.429;0.352
0.275;0.429;0.352
0.431;0.647;0.539
0.686;0.769;0.728
0.194;0.312;0.253
0.448;0.611;0.529
0.029;0.188;0.108
0.654;0.5;0.577
1.0;1.0;1.0
0.22;0.091;0.155
0.202;0.294;0.248
0.404;0.625;0.514
0.429;0.625;0.527
0.528;0.769;0.649
0.385;0.643;0.514
0.0;0.0;0.0
0.363;0.308;0.336
0.467;0.625;0.546
0.108;0.071;0.089
0.108;0.071;0.089
0.095;0.059;0.077
0.171;0.083;0.127
0.125;0.1;0.113
0.099;0.056;0.077
0.0;0.0;0.0
0.166;0.062;0.114
0.22;0.091;0.155
1.0;1.0;1.0
0.132;0.091;0.112
0.089;0.062;0.075
0.095;0.062;0.079
0.117;0.077;0.097
0.116;0.077;0.097
0.0;0.0;0.0
0.0;0.0;0.0
0.103;0.062;0.082
0.758;0.643;0.701
0.758;0.643;0.701
0.637;0.474;0.555
0.147;0.211;0.179
0.828;0.75;0.789
0.748;0.611;0.679
0.464;0.583;0.523
0.14;0.125;0.133
0.202;0.294;0.248
0.132;0.091;0.112
1.0;1.0;1.0
0.604;0.529;0.567
0.639;0.529;0.584
0.595;0.438;0.516
0.651;0.533;0.592
0.303;0.4;0.352
