id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript52_ENSMUSG00000054036;null;transcript52_MGP-CAROLIEiJ-G0020234|0.778;null;0
transcript52_MGP-CAROLIEiJ-G0020234;null;transcript52_ENSMUSG00000054036|0.778;null;0
transcript67_ENSMUSG00000054036;transcript64_ENSMUSG00000054036|0.842;null;null;1
transcript53_ENSRNOG00000031503;null;transcript63_MGP-CAROLIEiJ-G0020234|0.688;null;1
transcript63_MGP-CAROLIEiJ-G0020234;null;transcript53_ENSRNOG00000031503|0.688&transcript64_ENSMUSG00000054036|0.765;null;1
transcript49_ENSRNOG00000031503;null;transcript64_ENSMUSG00000054036|0.789;null;1
transcript64_ENSMUSG00000054036;transcript67_ENSMUSG00000054036|0.842;transcript63_MGP-CAROLIEiJ-G0020234|0.765&transcript49_ENSRNOG00000031503|0.789;null;1
transcript48_MGP-PahariEiJ-G0020237;transcript7_MGP-PahariEiJ-G0020237|0.952;transcript55_ENSRNOG00000031503|0.783&transcript57_ENSMUSG00000054036|0.913&transcript54_ENSRNOG00000031503|0.783;null;2
transcript7_MGP-PahariEiJ-G0020237;transcript48_MGP-PahariEiJ-G0020237|0.952;null;null;2
transcript40_ENSRNOG00000031503;transcript8_ENSRNOG00000031503|0.957;transcript41_ENSMUGG00000013649|0.852;null;2
transcript55_ENSRNOG00000031503;transcript54_ENSRNOG00000031503|1.0;transcript48_MGP-PahariEiJ-G0020237|0.783&transcript57_ENSMUSG00000054036|0.87;null;2
transcript41_ENSMUGG00000013649;null;transcript40_ENSRNOG00000031503|0.852&transcript57_ENSMUSG00000054036|0.852;null;2
transcript57_ENSMUSG00000054036;null;transcript48_MGP-PahariEiJ-G0020237|0.913&transcript55_ENSRNOG00000031503|0.87&transcript41_ENSMUGG00000013649|0.852&transcript54_ENSRNOG00000031503|0.87;null;2
transcript8_ENSRNOG00000031503;transcript40_ENSRNOG00000031503|0.957;null;null;2
transcript54_ENSRNOG00000031503;transcript55_ENSRNOG00000031503|1.0;transcript48_MGP-PahariEiJ-G0020237|0.783&transcript57_ENSMUSG00000054036|0.87;null;2
transcript62_MGP-CAROLIEiJ-G0020234;null;null;null;3
transcript9_MGP-PahariEiJ-G0020237;null;transcript9_MGP-CAROLIEiJ-G0020234|1.0;null;4
transcript9_MGP-CAROLIEiJ-G0020234;null;transcript9_MGP-PahariEiJ-G0020237|1.0;null;4
