;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000023887_90_90;ENSMUST00000160574_90_90;0.345
1;ENSCAFT00000023892_90_90;ENSMUST00000070487_90_90:ENSCAFT00000043832_90_90:ENST00000451876_90_90:ENST00000430038_90_90;0.147:0.787:0.147:0.139
2;ENSCAFT00000043832_90_90;ENSMUST00000070487_90_90:ENSCAFT00000023892_90_90:ENST00000451876_90_90:ENST00000430038_90_90;0.126:0.787:0.126:0.21899999999999997
3;ENST00000292476_90_90;ENSMUST00000162244_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.621:0.903:0.703:0.599
4;ENST00000412686_90_90;;
5;ENST00000430038_90_90;ENSMUST00000070487_90_90:ENSCAFT00000043832_90_90:ENSCAFT00000023892_90_90:ENST00000451876_90_90;0.05:0.21899999999999997:0.139:0.141
6;ENST00000436336_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.6759999999999999:0.903:0.621:0.653
7;ENST00000440514_90_90;;
8;ENST00000441580_90_90;;
9;ENST00000451876_90_90;ENSMUST00000070487_90_90:ENSCAFT00000043832_90_90:ENSCAFT00000023892_90_90:ENST00000430038_90_90;0.629:0.126:0.147:0.141
10;ENST00000452047_90_90;;
11;ENSMUST00000070487_90_90;ENSCAFT00000043832_90_90:ENSCAFT00000023892_90_90:ENST00000451876_90_90:ENST00000430038_90_90;0.126:0.147:0.629:0.05
12;ENSMUST00000160422_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160629_90_90;0.903:0.703:0.621:0.877
13;ENSMUST00000160574_90_90;ENSCAFT00000023887_90_90;0.345
14;ENSMUST00000160629_90_90;ENSMUST00000162244_90_90:ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90;0.97:0.599:0.653:0.877
15;ENSMUST00000160762_90_90;;
16;ENSMUST00000162244_90_90;ENST00000292476_90_90:ENST00000436336_90_90:ENSMUST00000160422_90_90:ENSMUST00000160629_90_90;0.621:0.6759999999999999:0.903:0.97
