nucHom;degHom;tsm
1.0;1.0;1.0
1.0;1.0;1.0
0.878;0.875;0.877
0.997;1.0;0.998
0.876;0.857;0.867
0.126;0.286;0.206
0.088;0.143;0.115
1.0;1.0;1.0
1.0;1.0;1.0
0.878;0.875;0.877
0.997;1.0;0.998
0.876;0.857;0.867
0.126;0.286;0.206
0.088;0.143;0.115
0.878;0.875;0.877
0.878;0.875;0.877
1.0;1.0;1.0
0.876;0.857;0.867
0.997;1.0;0.998
0.143;0.333;0.238
0.101;0.167;0.134
0.997;1.0;0.998
0.997;1.0;0.998
0.876;0.857;0.867
1.0;1.0;1.0
0.878;0.875;0.877
0.126;0.25;0.188
0.088;0.125;0.106
0.876;0.857;0.867
0.876;0.857;0.867
0.997;1.0;0.998
0.878;0.875;0.877
1.0;1.0;1.0
0.143;0.286;0.214
0.101;0.143;0.122
0.126;0.286;0.206
0.126;0.286;0.206
0.143;0.333;0.238
0.126;0.25;0.188
0.143;0.286;0.214
1.0;1.0;1.0
0.702;0.5;0.601
0.088;0.143;0.115
0.088;0.143;0.115
0.101;0.167;0.134
0.088;0.125;0.106
0.101;0.143;0.122
0.702;0.5;0.601
1.0;1.0;1.0
