nucHom;degHom;tsm
1.0;1.0;1.0
0.956;0.917;0.936
0.956;0.917;0.936
1.0;1.0;1.0
0.854;0.75;0.802
0.331;0.583;0.457
0.511;0.25;0.381
1.0;1.0;1.0
0.165;0.333;0.249
1.0;1.0;1.0
0.956;0.909;0.932
0.956;0.909;0.932
0.171;0.364;0.268
0.956;0.917;0.936
1.0;1.0;1.0
1.0;1.0;1.0
0.956;0.917;0.936
0.893;0.818;0.855
0.278;0.462;0.37
0.534;0.273;0.404
0.956;0.917;0.936
0.173;0.364;0.268
0.956;0.909;0.932
1.0;1.0;1.0
1.0;1.0;1.0
0.179;0.4;0.289
0.956;0.917;0.936
1.0;1.0;1.0
1.0;1.0;1.0
0.956;0.917;0.936
0.893;0.818;0.855
0.278;0.462;0.37
0.534;0.273;0.404
0.956;0.917;0.936
0.173;0.364;0.268
0.956;0.909;0.932
1.0;1.0;1.0
1.0;1.0;1.0
0.179;0.4;0.289
1.0;1.0;1.0
0.956;0.917;0.936
0.956;0.917;0.936
1.0;1.0;1.0
0.854;0.75;0.802
0.32;0.538;0.429
0.511;0.25;0.381
1.0;1.0;1.0
0.165;0.333;0.249
1.0;1.0;1.0
0.956;0.909;0.932
0.956;0.909;0.932
0.171;0.364;0.268
0.854;0.75;0.802
0.893;0.818;0.855
0.893;0.818;0.855
0.854;0.75;0.802
1.0;1.0;1.0
0.179;0.308;0.243
0.502;0.2;0.351
0.854;0.75;0.802
0.194;0.444;0.319
0.854;0.727;0.79
0.893;0.8;0.847
0.893;0.8;0.847
0.2;0.5;0.35
0.331;0.583;0.457
0.278;0.462;0.37
0.278;0.462;0.37
0.32;0.538;0.429
0.179;0.308;0.243
1.0;1.0;1.0
0.255;0.222;0.238
0.32;0.538;0.429
0.031;0.091;0.061
0.332;0.636;0.484
0.287;0.545;0.416
0.287;0.545;0.416
0.048;0.222;0.135
0.511;0.25;0.381
0.534;0.273;0.404
0.534;0.273;0.404
0.511;0.25;0.381
0.502;0.2;0.351
0.255;0.222;0.238
1.0;1.0;1.0
0.511;0.25;0.381
0.0;0.0;0.0
0.511;0.273;0.392
0.535;0.3;0.417
0.535;0.3;0.417
0.0;0.0;0.0
1.0;1.0;1.0
0.956;0.917;0.936
0.956;0.917;0.936
1.0;1.0;1.0
0.854;0.75;0.802
0.32;0.538;0.429
0.511;0.25;0.381
1.0;1.0;1.0
0.165;0.333;0.249
1.0;1.0;1.0
0.956;0.909;0.932
0.956;0.909;0.932
0.171;0.364;0.268
0.165;0.333;0.249
0.173;0.364;0.268
0.173;0.364;0.268
0.165;0.333;0.249
0.194;0.444;0.319
0.031;0.091;0.061
0.0;0.0;0.0
0.165;0.333;0.249
1.0;1.0;1.0
0.164;0.273;0.219
0.172;0.3;0.236
0.172;0.3;0.236
0.959;0.75;0.855
1.0;1.0;1.0
0.956;0.909;0.932
0.956;0.909;0.932
1.0;1.0;1.0
0.854;0.727;0.79
0.332;0.636;0.484
0.511;0.273;0.392
1.0;1.0;1.0
0.164;0.273;0.219
1.0;1.0;1.0
0.956;0.909;0.932
0.956;0.909;0.932
0.171;0.364;0.268
0.956;0.909;0.932
1.0;1.0;1.0
1.0;1.0;1.0
0.956;0.909;0.932
0.893;0.8;0.847
0.287;0.545;0.416
0.535;0.3;0.417
0.956;0.909;0.932
0.172;0.3;0.236
0.956;0.909;0.932
1.0;1.0;1.0
1.0;1.0;1.0
0.179;0.4;0.289
0.956;0.909;0.932
1.0;1.0;1.0
1.0;1.0;1.0
0.956;0.909;0.932
0.893;0.8;0.847
0.287;0.545;0.416
0.535;0.3;0.417
0.956;0.909;0.932
0.172;0.3;0.236
0.956;0.909;0.932
1.0;1.0;1.0
1.0;1.0;1.0
0.179;0.4;0.289
0.171;0.364;0.268
0.179;0.4;0.289
0.179;0.4;0.289
0.171;0.364;0.268
0.2;0.5;0.35
0.048;0.222;0.135
0.0;0.0;0.0
0.171;0.364;0.268
0.959;0.75;0.855
0.171;0.364;0.268
0.179;0.4;0.289
0.179;0.4;0.289
1.0;1.0;1.0
