id_transcript;id_transcript;orthologs
ENSCAFT00000027396_90_90;ENSCAFT00000027396_90_90;null
ENST00000308664_90_90;ENST00000308664_90_90;ENSMUST00000177974_90_90
ENST00000377685_90_90;ENST00000377685_90_90;null
ENST00000539276_90_90;ENST00000539276_90_90;ENSMUST00000031423_90_90:ENSMUST00000179939_90_90
ENST00000548169_90_90;ENST00000548169_90_90;null
ENST00000552636_90_90;ENST00000552636_90_90;null
ENST00000553144_90_90;ENST00000553144_90_90;null
ENSMUST00000031423_90_90;ENSMUST00000031423_90_90;ENST00000539276_90_90
ENSMUST00000177974_90_90;ENSMUST00000177974_90_90;ENST00000308664_90_90
ENSMUST00000179939_90_90;ENSMUST00000179939_90_90;ENST00000539276_90_90
