id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSSTOG00000019743;transcript25_ENSSTOG00000019743|1.0&transcript32_ENSSTOG00000019743|1.0;transcript19_ENSPEMG00000024651|0.874&transcript40_ENSRNOG00000031503|0.892;null;0
transcript38_ENSPEMG00000024651;transcript19_ENSPEMG00000024651|1.0;transcript40_ENSRNOG00000031503|0.904&transcript32_ENSSTOG00000019743|0.874;null;0
transcript19_ENSPEMG00000024651;transcript38_ENSPEMG00000024651|1.0;transcript7_ENSSTOG00000019743|0.874&transcript40_ENSRNOG00000031503|0.904&transcript25_ENSSTOG00000019743|0.874;null;0
transcript40_ENSRNOG00000031503;null;transcript7_ENSSTOG00000019743|0.892&transcript38_ENSPEMG00000024651|0.904&transcript19_ENSPEMG00000024651|0.904&transcript25_ENSSTOG00000019743|0.892;null;0
transcript25_ENSSTOG00000019743;transcript7_ENSSTOG00000019743|1.0&transcript32_ENSSTOG00000019743|1.0;transcript19_ENSPEMG00000024651|0.874&transcript40_ENSRNOG00000031503|0.892;null;0
transcript32_ENSSTOG00000019743;transcript7_ENSSTOG00000019743|1.0&transcript25_ENSSTOG00000019743|1.0;transcript38_ENSPEMG00000024651|0.874;null;0
transcript47_ENSMUGG00000013649;null;transcript47_ENSRNOG00000031503|0.877&transcript47_ENSPEMG00000024651|0.866;null;1
transcript47_ENSRNOG00000031503;null;transcript47_ENSMUGG00000013649|0.877&transcript47_ENSPEMG00000024651|0.894;null;1
transcript47_ENSPEMG00000024651;null;transcript47_ENSMUGG00000013649|0.866&transcript47_ENSRNOG00000031503|0.894;null;1
transcript20_ENSMUGG00000013592;null;transcript24_ENSSTOG00000019743|0.941&transcript27_ENSNGAG00000018584|0.74;transcript20_ENSMUGG00000013649|0.98;2
transcript24_ENSSTOG00000019743;null;transcript20_ENSMUGG00000013592|0.941&transcript20_ENSMUGG00000013649|0.962&transcript27_ENSNGAG00000018584|0.793;null;2
transcript20_ENSMUGG00000013649;null;transcript24_ENSSTOG00000019743|0.962&transcript27_ENSNGAG00000018584|0.76;transcript20_ENSMUGG00000013592|0.98;2
transcript27_ENSNGAG00000018584;null;transcript20_ENSMUGG00000013592|0.74&transcript24_ENSSTOG00000019743|0.793&transcript20_ENSMUGG00000013649|0.76;null;2
