;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000016185_90_90;ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.9259999999999999:0.9259999999999999:0.9259999999999999:0.75:0.48100000000000004:0.637
1;ENST00000617070_90_90;ENSCAFT00000016185_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.9259999999999999:1.0:1.0:0.8109999999999999:0.509:0.674
2;ENST00000617991_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.9259999999999999:1.0:1.0:0.8109999999999999:0.509:0.674
3;ENST00000622969_90_90;;
4;ENST00000623597_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.9259999999999999:1.0:1.0:0.8109999999999999:0.509:0.674
5;ENST00000623893_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENSMUST00000064664_90_90:ENSMUST00000064679_90_90;0.75:0.8109999999999999:0.8109999999999999:0.8109999999999999:0.613:0.509
6;ENSMUST00000064664_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064679_90_90;0.48100000000000004:0.509:0.509:0.509:0.613:0.794
7;ENSMUST00000064679_90_90;ENSCAFT00000016185_90_90:ENST00000617070_90_90:ENST00000617991_90_90:ENST00000623597_90_90:ENST00000623893_90_90:ENSMUST00000064664_90_90;0.637:0.674:0.674:0.674:0.509:0.794
8;ENSMUST00000129905_90_90;;
9;ENSMUST00000136247_90_90;;
