;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000003676_90_90;ENSMUST00000162563_90_90:ENSMUST00000095767_90_90:ENST00000405218_90_90:ENST00000430479_90_90;0.972:0.972:0.946:0.946
1;ENST00000242066_90_90;ENSMUST00000160856_90_90:ENST00000403685_90_90;0.971:1.0
2;ENST00000399357_90_90;ENSMUST00000160701_90_90;0.966
3;ENST00000403527_90_90;ENSMUST00000159334_90_90;0.97
4;ENST00000403685_90_90;ENST00000242066_90_90:ENSMUST00000160856_90_90;1.0:0.971
5;ENST00000405192_90_90;ENSMUST00000160244_90_90;0.97
6;ENST00000405218_90_90;ENSMUST00000162563_90_90:ENSMUST00000095767_90_90:ENSCAFT00000003676_90_90:ENST00000430479_90_90;0.972:0.972:0.946:1.0
7;ENST00000405358_90_90;;
8;ENST00000420159_90_90;ENSMUST00000161980_90_90;0.968
9;ENST00000421381_90_90;ENST00000431887_90_90;0.7759999999999999
10;ENST00000430479_90_90;ENSMUST00000162563_90_90:ENSMUST00000095767_90_90:ENSCAFT00000003676_90_90:ENST00000405218_90_90;0.972:0.972:0.946:1.0
11;ENST00000431887_90_90;ENST00000421381_90_90;0.7759999999999999
12;ENST00000433547_90_90;ENSMUST00000161164_90_90;1.0
13;ENST00000438956_90_90;;
14;ENST00000443137_90_90;;
15;ENST00000443608_90_90;;
16;ENSMUST00000095767_90_90;ENSMUST00000162563_90_90:ENSCAFT00000003676_90_90:ENST00000405218_90_90:ENST00000430479_90_90;1.0:0.972:0.972:0.972
17;ENSMUST00000159334_90_90;ENST00000403527_90_90;0.97
18;ENSMUST00000160244_90_90;ENST00000405192_90_90;0.97
19;ENSMUST00000160701_90_90;ENST00000399357_90_90;0.966
20;ENSMUST00000160856_90_90;ENST00000242066_90_90:ENST00000403685_90_90;0.971:0.971
21;ENSMUST00000160996_90_90;ENSMUST00000161513_90_90;0.6579999999999999
22;ENSMUST00000161164_90_90;ENST00000433547_90_90;1.0
23;ENSMUST00000161513_90_90;ENSMUST00000160996_90_90;0.6579999999999999
24;ENSMUST00000161980_90_90;ENST00000420159_90_90;0.968
25;ENSMUST00000162563_90_90;ENSMUST00000095767_90_90:ENSCAFT00000003676_90_90:ENST00000405218_90_90:ENST00000430479_90_90;1.0:0.972:0.972:0.972
