id_transcript;blocks
transcript8_ENSAOCG00000015695;0|2|4|5|8|10|11|12|13|14|15|16|18|19|20|22|28|29|31|33|35|37
transcript8_ENSAPOG00000023408;0|4|5|6|10|11|12|13|14|15|16|17|18|19|20|21|22|28|29|31|33|35|37
transcript42_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37
transcript26_ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|27|28|29|30|31|32|33|34|35|37
transcript7_ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|37
transcript7_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|37
transcript27_ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|37
transcript27_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|37
transcript33_ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37
transcript35_ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|35|37
transcript36_ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|22|23|24|29|30|31|32|33|34|35|37
transcript37_ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|29|30|31|32|33|34|35|37
transcript38_ENSAPOG00000016134;0|1|2|3|4|7|8|9|10|11|12|13|14|15|16|17|18|22|23|24|25|29|30|31|32|33|34|35|37
transcript30_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37
transcript40_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|13|14|15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37
transcript32_ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37
transcript32_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37
transcript41_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|37
transcript43_ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|25|26|27|28|29|30|31|32|33|34|35|37
transcript36_ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|25|26|29|30|31|32|33|34|35|37
transcript25_ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|29|30|31|32|33|34|35|37
transcript1_ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37
transcript37_ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|29|30|31|32|33|34|35|37
transcript38_ENSAOCG00000015695;0|1|2|3|4|7|8|9|10|11|12|13|14|15|16|17|18|19|22|23|24|29|30|31|32|33|34|35|37
transcript22_ENSPNYG00000024266;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37
