nucHom;degHom;tsm
1.0;1.0;1.0
0.949;0.722;0.835
0.943;0.667;0.805
0.971;0.786;0.879
0.981;0.857;0.919
0.967;0.733;0.85
0.985;0.857;0.921
0.98;0.786;0.883
0.958;0.667;0.812
0.995;0.857;0.926
0.985;0.786;0.885
0.958;0.733;0.845
0.953;0.733;0.843
0.985;0.733;0.859
0.97;0.733;0.851
0.97;0.667;0.819
0.943;0.625;0.784
0.957;0.625;0.791
0.953;0.688;0.821
0.943;0.688;0.815
0.985;0.8;0.893
0.962;0.733;0.847
0.98;0.733;0.857
0.967;0.688;0.827
0.98;0.8;0.89
0.949;0.722;0.835
1.0;1.0;1.0
0.99;0.923;0.957
0.962;0.786;0.874
0.972;0.857;0.914
0.985;0.857;0.921
0.948;0.733;0.841
0.972;0.786;0.879
0.975;0.786;0.881
0.958;0.733;0.845
0.948;0.667;0.807
0.975;0.857;0.916
1.0;1.0;1.0
0.948;0.625;0.786
0.962;0.733;0.847
0.961;0.667;0.814
0.99;0.857;0.923
0.975;0.733;0.854
1.0;0.929;0.965
0.99;0.929;0.96
0.948;0.688;0.818
0.97;0.733;0.851
0.971;0.733;0.852
0.985;0.8;0.893
0.972;0.8;0.886
0.943;0.667;0.805
0.99;0.923;0.957
1.0;1.0;1.0
0.972;0.867;0.919
0.962;0.812;0.887
0.969;0.75;0.859
0.958;0.812;0.885
0.956;0.688;0.822
0.979;0.8;0.889
0.942;0.647;0.794
0.951;0.688;0.819
0.985;0.933;0.959
0.99;0.933;0.962
0.951;0.625;0.788
0.971;0.8;0.885
0.965;0.667;0.816
1.0;0.929;0.965
0.978;0.733;0.855
0.99;0.867;0.928
1.0;1.0;1.0
0.957;0.75;0.853
0.98;0.8;0.89
0.955;0.625;0.79
0.969;0.688;0.829
0.962;0.75;0.856
0.971;0.786;0.879
0.962;0.786;0.874
0.972;0.867;0.919
1.0;1.0;1.0
0.99;0.933;0.962
0.942;0.647;0.794
0.985;0.933;0.959
0.983;0.8;0.891
0.951;0.688;0.819
0.969;0.75;0.859
0.979;0.8;0.889
0.958;0.812;0.885
0.962;0.812;0.887
0.978;0.733;0.855
1.0;0.929;0.965
0.993;0.786;0.889
0.971;0.8;0.885
0.951;0.625;0.788
0.962;0.75;0.856
0.972;0.867;0.919
0.985;0.867;0.926
0.953;0.688;0.821
0.983;0.733;0.858
0.942;0.588;0.765
0.99;0.867;0.928
0.981;0.857;0.919
0.972;0.857;0.914
0.962;0.812;0.887
0.99;0.933;0.962
1.0;1.0;1.0
0.952;0.706;0.829
0.976;0.875;0.925
0.993;0.867;0.93
0.942;0.647;0.794
0.979;0.812;0.895
0.969;0.75;0.859
0.948;0.765;0.857
0.972;0.875;0.923
0.969;0.688;0.829
0.99;0.867;0.928
0.983;0.733;0.858
0.962;0.75;0.856
0.942;0.588;0.765
0.972;0.812;0.892
0.962;0.812;0.887
0.975;0.812;0.893
0.943;0.647;0.795
0.993;0.8;0.897
0.951;0.647;0.799
1.0;0.933;0.967
0.967;0.733;0.85
0.985;0.857;0.921
0.969;0.75;0.859
0.942;0.647;0.794
0.952;0.706;0.829
1.0;1.0;1.0
0.956;0.706;0.831
0.958;0.8;0.879
0.99;0.929;0.96
0.972;0.867;0.919
0.962;0.8;0.881
0.984;0.812;0.898
0.979;0.812;0.895
0.962;0.733;0.847
0.942;0.588;0.765
0.948;0.667;0.807
0.969;0.688;0.829
0.99;0.857;0.923
0.979;0.75;0.865
0.969;0.75;0.859
0.956;0.647;0.801
0.979;0.688;0.833
0.957;0.733;0.845
1.0;0.929;0.965
0.951;0.647;0.799
0.985;0.857;0.921
0.948;0.733;0.841
0.958;0.812;0.885
0.985;0.933;0.959
0.976;0.875;0.925
0.956;0.706;0.831
1.0;1.0;1.0
0.969;0.75;0.859
0.966;0.75;0.858
0.984;0.812;0.898
0.993;0.867;0.93
0.972;0.875;0.923
0.948;0.765;0.857
0.993;0.8;0.897
0.985;0.867;0.926
0.978;0.733;0.855
0.957;0.75;0.853
0.965;0.688;0.827
0.948;0.706;0.827
0.958;0.812;0.885
1.0;0.933;0.967
0.967;0.75;0.859
0.969;0.688;0.829
0.956;0.647;0.801
0.975;0.812;0.893
0.98;0.786;0.883
0.972;0.786;0.879
0.956;0.688;0.822
0.983;0.8;0.891
0.993;0.867;0.93
0.958;0.8;0.879
0.969;0.75;0.859
1.0;1.0;1.0
0.948;0.733;0.841
0.985;0.929;0.957
0.975;0.857;0.916
0.942;0.647;0.794
0.965;0.75;0.857
0.975;0.786;0.881
0.983;0.733;0.858
0.99;0.846;0.918
0.955;0.625;0.79
0.948;0.667;0.807
0.965;0.688;0.827
0.956;0.688;0.822
0.969;0.688;0.829
0.937;0.529;0.733
1.0;0.923;0.962
