nucHom;degHom;tsm
1.0;1.0;1.0
0.487;0.455;0.471
0.415;0.364;0.389
0.9;0.909;0.905
0.748;0.727;0.738
0.988;1.0;0.994
0.524;0.364;0.444
0.414;0.3;0.357
0.988;1.0;0.994
0.9;0.9;0.9
0.829;0.8;0.815
0.747;0.7;0.724
0.487;0.455;0.471
1.0;1.0;1.0
0.25;0.455;0.353
0.501;0.4;0.451
0.594;0.462;0.528
0.459;0.375;0.417
0.358;0.333;0.346
0.259;0.5;0.38
0.487;0.385;0.436
0.534;0.417;0.476
0.579;0.455;0.517
0.641;0.5;0.571
0.415;0.364;0.389
0.25;0.455;0.353
1.0;1.0;1.0
0.205;0.278;0.241
0.221;0.312;0.267
0.196;0.263;0.23
0.114;0.167;0.141
1.0;1.0;1.0
0.196;0.25;0.223
0.204;0.267;0.235
0.212;0.286;0.249
0.221;0.308;0.265
0.9;0.909;0.905
0.501;0.4;0.451
0.205;0.278;0.241
1.0;1.0;1.0
0.833;0.857;0.845
0.912;0.933;0.923
0.574;0.357;0.465
0.204;0.267;0.235
0.912;0.923;0.917
1.0;1.0;1.0
0.922;0.917;0.919
0.833;0.833;0.833
0.748;0.727;0.738
0.594;0.462;0.528
0.221;0.312;0.267
0.833;0.857;0.845
1.0;1.0;1.0
0.76;0.8;0.78
0.525;0.308;0.416
0.221;0.308;0.265
0.759;0.769;0.764
0.833;0.833;0.833
0.903;0.909;0.906
1.0;1.0;1.0
0.988;1.0;0.994
0.459;0.375;0.417
0.196;0.263;0.23
0.912;0.933;0.923
0.76;0.8;0.78
1.0;1.0;1.0
0.523;0.333;0.428
0.196;0.25;0.223
1.0;1.0;1.0
0.912;0.923;0.917
0.841;0.846;0.843
0.759;0.769;0.764
0.524;0.364;0.444
0.358;0.333;0.346
0.114;0.167;0.141
0.574;0.357;0.465
0.525;0.308;0.416
0.523;0.333;0.428
1.0;1.0;1.0
0.114;0.2;0.157
0.526;0.385;0.456
0.577;0.417;0.497
0.625;0.455;0.54
0.528;0.364;0.446
0.414;0.3;0.357
0.259;0.5;0.38
1.0;1.0;1.0
0.204;0.267;0.235
0.221;0.308;0.265
0.196;0.25;0.223
0.114;0.2;0.157
1.0;1.0;1.0
0.196;0.235;0.215
0.204;0.25;0.227
0.212;0.267;0.239
0.221;0.286;0.254
0.988;1.0;0.994
0.487;0.385;0.436
0.196;0.25;0.223
0.912;0.923;0.917
0.759;0.769;0.764
1.0;1.0;1.0
0.526;0.385;0.456
0.196;0.235;0.215
1.0;1.0;1.0
0.912;0.923;0.917
0.841;0.846;0.843
0.759;0.769;0.764
0.9;0.9;0.9
0.534;0.417;0.476
0.204;0.267;0.235
1.0;1.0;1.0
0.833;0.833;0.833
0.912;0.923;0.917
0.577;0.417;0.497
0.204;0.25;0.227
0.912;0.923;0.917
1.0;1.0;1.0
0.922;0.917;0.919
0.833;0.833;0.833
0.829;0.8;0.815
0.579;0.455;0.517
0.212;0.286;0.249
0.922;0.917;0.919
0.903;0.909;0.906
0.841;0.846;0.843
0.625;0.455;0.54
0.212;0.267;0.239
0.841;0.846;0.843
0.922;0.917;0.919
1.0;1.0;1.0
0.903;0.909;0.906
0.747;0.7;0.724
0.641;0.5;0.571
0.221;0.308;0.265
0.833;0.833;0.833
1.0;1.0;1.0
0.759;0.769;0.764
0.528;0.364;0.446
0.221;0.286;0.254
0.759;0.769;0.764
0.833;0.833;0.833
0.903;0.909;0.906
1.0;1.0;1.0
