id_transcript;block_sequence
ENSCAFT00000015927_90_90;0.1.2.4.5.7.8.9.10.11.13.14.18.19.20.21.22.23.24.25.26.28.39
ENSCAFT00000024036_90_90;6.7.9.11.12.13.14.18.19.20.21.25.26.27.28.29.39
ENST00000304523_90_90;6.7.9.11.12.13.14.15.19.20.21.23.24.25.26.27.28.29.39
ENST00000441778_90_90;6.7.9.11.12.13.14.15.19.20.21.23.24.25.26.27.28.29.31.33.35.37
ENST00000502640_90_90;6.7.9.11.12.13.14.15.19.20.21.23.24.25.26.27.28.29.38
ENST00000506732_90_90;14.15.19.20
ENST00000507464_90_90;19.20.21.23.26.27.28.29.39
ENST00000508918_90_90;6.7.9.11.12.13.14.15.17
ENST00000512345_90_90;6.7.9.11.12.13.14.15.16.19
ENST00000515064_90_90;6.7.9.11.12.13.14.15.19.20.21.23.24.25.26.27.28.39
ENST00000361198_90_90;5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.29.39
ENST00000425280_90_90;1.3.4.5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.29.39
ENSMUST00000026252_90_90;5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.29.39
ENSMUST00000056931_90_90;5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.29.39
ENSMUST00000137771_90_90;5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.29.30.31.32.33.34.35.36
ENSMUST00000152946_90_90;5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.39
ENSMUST00000156585_90_90;1.3.4.5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.29.39
ENSMUST00000185355_90_90;1.3.4.5.7.8.9.10.11.13.14.18.19.20.21.23.24.25.26.28.29.39
ENSMUST00000070748_90_90;6.7.9.11.12.13.14.18.19.20.21.23.24.25.26.27.28.29.39
ENSMUST00000199256_90_90;6.7.9.11.12.13.14.18.19.20.21.23.24.25.26.27.28.31.33.35.37
ENSMUST00000199261_90_90;6.7.9.11.12.13.14.18.19.20.21.23.24.25.26.27.28.39
ENSMUST00000199534_90_90;6.7.9.11.12.13.14.18.19.20.21.23.24.25.26.27.28.29.31.33.35.37
