;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000003726_90_90;ENSMUST00000124117_90_90:ENST00000502815_90_90;0.41700000000000004:0.267
1;ENSCAFT00000003727_90_90;ENSMUST00000122356_90_90;0.7140000000000001
2;ENST00000502815_90_90;ENSMUST00000124117_90_90:ENSCAFT00000003726_90_90;0.273:0.267
3;ENST00000504896_90_90;ENSMUST00000120445_90_90:ENSMUST00000117407_90_90:ENST00000507164_90_90:ENST00000508693_90_90:ENSMUST00000120292_90_90;0.68:0.64:0.905:0.9520000000000001:0.708
4;ENST00000506700_90_90;ENSMUST00000118078_90_90;0.75
5;ENST00000506720_90_90;ENST00000508946_90_90:ENST00000506746_90_90;0.955:0.955
6;ENST00000506746_90_90;ENST00000508946_90_90:ENST00000506720_90_90;0.909:0.955
7;ENST00000507164_90_90;ENSMUST00000120445_90_90:ENSMUST00000117407_90_90:ENST00000504896_90_90:ENST00000508693_90_90:ENSMUST00000120292_90_90;0.68:0.708:0.905:0.9520000000000001:0.64
8;ENST00000507625_90_90;;
9;ENST00000508693_90_90;ENSMUST00000120445_90_90:ENSMUST00000117407_90_90:ENST00000504896_90_90:ENST00000507164_90_90:ENSMUST00000120292_90_90;0.72:0.68:0.9520000000000001:0.9520000000000001:0.68
10;ENST00000508946_90_90;ENST00000506720_90_90:ENST00000506746_90_90;0.955:0.909
11;ENST00000509896_90_90;ENST00000512091_90_90:ENSMUST00000118442_90_90:ENSMUST00000119385_90_90:ENST00000511324_90_90:ENSMUST00000120128_90_90;0.9470000000000001:0.773:0.727:0.9470000000000001:0.727
12;ENST00000511324_90_90;ENST00000512091_90_90:ENSMUST00000118442_90_90:ENSMUST00000119385_90_90:ENSMUST00000120128_90_90:ENST00000509896_90_90;0.895:0.727:0.762:0.682:0.9470000000000001
13;ENST00000512091_90_90;ENSMUST00000118442_90_90:ENSMUST00000119385_90_90:ENST00000511324_90_90:ENSMUST00000120128_90_90:ENST00000509896_90_90;0.727:0.682:0.895:0.762:0.9470000000000001
14;ENST00000514157_90_90;ENSMUST00000117253_90_90;0.7390000000000001
15;ENST00000514591_90_90;;
16;ENST00000514996_90_90;;
17;ENSMUST00000036068_90_90;;
18;ENSMUST00000072521_90_90;ENSMUST00000121707_90_90;0.95
19;ENSMUST00000117253_90_90;ENST00000514157_90_90;0.7390000000000001
20;ENSMUST00000117407_90_90;ENSMUST00000120445_90_90:ENST00000504896_90_90:ENST00000507164_90_90:ENST00000508693_90_90:ENSMUST00000120292_90_90;0.955:0.64:0.708:0.68:0.909
21;ENSMUST00000117985_90_90;ENSMUST00000121641_90_90:ENSMUST00000120673_90_90;0.905:0.9520000000000001
22;ENSMUST00000118034_90_90;;
23;ENSMUST00000118078_90_90;ENST00000506700_90_90;0.75
24;ENSMUST00000118442_90_90;ENST00000512091_90_90:ENSMUST00000119385_90_90:ENST00000511324_90_90:ENSMUST00000120128_90_90:ENST00000509896_90_90;0.727:0.95:0.727:0.95:0.773
25;ENSMUST00000119385_90_90;ENST00000512091_90_90:ENSMUST00000118442_90_90:ENST00000511324_90_90:ENSMUST00000120128_90_90:ENST00000509896_90_90;0.682:0.95:0.762:0.9:0.727
26;ENSMUST00000119788_90_90;;
27;ENSMUST00000120128_90_90;ENST00000512091_90_90:ENSMUST00000118442_90_90:ENSMUST00000119385_90_90:ENST00000511324_90_90:ENST00000509896_90_90;0.762:0.95:0.9:0.682:0.727
28;ENSMUST00000120144_90_90;;
29;ENSMUST00000120292_90_90;ENSMUST00000120445_90_90:ENSMUST00000117407_90_90:ENST00000504896_90_90:ENST00000507164_90_90:ENST00000508693_90_90;0.955:0.909:0.708:0.64:0.68
30;ENSMUST00000120445_90_90;ENSMUST00000117407_90_90:ENST00000504896_90_90:ENST00000507164_90_90:ENST00000508693_90_90:ENSMUST00000120292_90_90;0.955:0.68:0.68:0.72:0.955
31;ENSMUST00000120673_90_90;ENSMUST00000121641_90_90:ENSMUST00000117985_90_90;0.9520000000000001:0.9520000000000001
32;ENSMUST00000121641_90_90;ENSMUST00000120673_90_90:ENSMUST00000117985_90_90;0.9520000000000001:0.905
33;ENSMUST00000121707_90_90;ENSMUST00000072521_90_90;0.95
34;ENSMUST00000122037_90_90;;
35;ENSMUST00000122356_90_90;ENSCAFT00000003727_90_90;0.7140000000000001
36;ENSMUST00000124117_90_90;ENSCAFT00000003726_90_90:ENST00000502815_90_90;0.41700000000000004:0.273
37;ENSMUST00000132375_90_90;;
