id_transcript;id_gene
ENSCAFT00000003726_90_90;ENSCAFG00000002364_90
ENSCAFT00000003727_90_90;ENSCAFG00000002364_90
ENST00000502815_90_90;ENSG00000150471_90
ENST00000504896_90_90;ENSG00000150471_90
ENST00000506700_90_90;ENSG00000150471_90
ENST00000506720_90_90;ENSG00000150471_90
ENST00000506746_90_90;ENSG00000150471_90
ENST00000507164_90_90;ENSG00000150471_90
ENST00000507625_90_90;ENSG00000150471_90
ENST00000508693_90_90;ENSG00000150471_90
ENST00000508946_90_90;ENSG00000150471_90
ENST00000509896_90_90;ENSG00000150471_90
ENST00000511324_90_90;ENSG00000150471_90
ENST00000512091_90_90;ENSG00000150471_90
ENST00000514157_90_90;ENSG00000150471_90
ENST00000514591_90_90;ENSG00000150471_90
ENST00000514996_90_90;ENSG00000150471_90
ENSMUST00000036068_90_90;ENSMUSG00000037605_90
ENSMUST00000072521_90_90;ENSMUSG00000037605_90
ENSMUST00000117253_90_90;ENSMUSG00000037605_90
ENSMUST00000117407_90_90;ENSMUSG00000037605_90
ENSMUST00000117985_90_90;ENSMUSG00000037605_90
ENSMUST00000118034_90_90;ENSMUSG00000037605_90
ENSMUST00000118078_90_90;ENSMUSG00000037605_90
ENSMUST00000118442_90_90;ENSMUSG00000037605_90
ENSMUST00000119385_90_90;ENSMUSG00000037605_90
ENSMUST00000119788_90_90;ENSMUSG00000037605_90
ENSMUST00000120128_90_90;ENSMUSG00000037605_90
ENSMUST00000120144_90_90;ENSMUSG00000037605_90
ENSMUST00000120292_90_90;ENSMUSG00000037605_90
ENSMUST00000120445_90_90;ENSMUSG00000037605_90
ENSMUST00000120673_90_90;ENSMUSG00000037605_90
ENSMUST00000121641_90_90;ENSMUSG00000037605_90
ENSMUST00000121707_90_90;ENSMUSG00000037605_90
ENSMUST00000122037_90_90;ENSMUSG00000037605_90
ENSMUST00000122356_90_90;ENSMUSG00000037605_90
ENSMUST00000124117_90_90;ENSMUSG00000037605_90
ENSMUST00000132375_90_90;ENSMUSG00000037605_90
