id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMSIG00000000513;null;transcript7_ENSMUSG00000054036|1.0;null;0
transcript7_ENSMUSG00000054036;null;transcript7_ENSMSIG00000000513|1.0;null;0
transcript18_ENSMUGG00000013592;null;transcript18_ENSRNOG00000031503|0.952;null;1
transcript23_ENSRNOG00000031503;transcript21_ENSRNOG00000031503|1.0&transcript19_ENSRNOG00000031503|1.0;transcript22_MGP-SPRETEiJ-G0021131|0.922;null;1
transcript36_ENSMUSG00000054036;null;transcript22_MGP-SPRETEiJ-G0021131|0.987&transcript35_ENSMUGG00000013592|0.893&transcript46_ENSMSIG00000000513|0.532&transcript34_ENSMUGG00000013592|0.893&transcript21_ENSRNOG00000031503|0.915&transcript19_ENSRNOG00000031503|0.915&transcript22_MGP-CAROLIEiJ-G0020234|0.979&transcript48_ENSMSIG00000000513|0.532;null;1
transcript22_MGP-SPRETEiJ-G0021131;null;transcript23_ENSRNOG00000031503|0.922&transcript36_ENSMUSG00000054036|0.987&transcript21_ENSRNOG00000031503|0.922&transcript22_MGP-CAROLIEiJ-G0020234|0.984;null;1
transcript26_MGP-PahariEiJ-G0020237;null;transcript26_ENSMSIG00000000513|1.0&transcript35_ENSMUGG00000013592|1.0&transcript18_ENSRNOG00000031503|0.961&transcript34_ENSMUGG00000013592|1.0&transcript47_ENSMSIG00000000513|1.0;null;1
transcript26_ENSMSIG00000000513;transcript47_ENSMSIG00000000513|1.0;transcript26_MGP-PahariEiJ-G0020237|1.0&transcript35_ENSMUGG00000013592|0.648&transcript34_ENSMUGG00000013592|0.648;null;1
transcript35_ENSMUGG00000013592;transcript34_ENSMUGG00000013592|1.0;transcript36_ENSMUSG00000054036|0.893&transcript26_MGP-PahariEiJ-G0020237|1.0&transcript26_ENSMSIG00000000513|0.648&transcript47_ENSMSIG00000000513|0.648;null;1
transcript46_ENSMSIG00000000513;transcript48_ENSMSIG00000000513|1.0;transcript36_ENSMUSG00000054036|0.532&transcript19_ENSRNOG00000031503|0.582;null;1
transcript18_ENSRNOG00000031503;null;transcript18_ENSMUGG00000013592|0.952&transcript26_MGP-PahariEiJ-G0020237|0.961;null;1
transcript34_ENSMUGG00000013592;transcript35_ENSMUGG00000013592|1.0;transcript36_ENSMUSG00000054036|0.893&transcript26_MGP-PahariEiJ-G0020237|1.0&transcript26_ENSMSIG00000000513|0.648&transcript47_ENSMSIG00000000513|0.648;null;1
transcript21_ENSRNOG00000031503;transcript23_ENSRNOG00000031503|1.0&transcript19_ENSRNOG00000031503|1.0;transcript36_ENSMUSG00000054036|0.915&transcript22_MGP-SPRETEiJ-G0021131|0.922;null;1
transcript19_ENSRNOG00000031503;transcript23_ENSRNOG00000031503|1.0&transcript21_ENSRNOG00000031503|1.0;transcript36_ENSMUSG00000054036|0.915&transcript46_ENSMSIG00000000513|0.582&transcript22_MGP-CAROLIEiJ-G0020234|0.912&transcript48_ENSMSIG00000000513|0.582;null;1
transcript22_MGP-CAROLIEiJ-G0020234;null;transcript36_ENSMUSG00000054036|0.979&transcript22_MGP-SPRETEiJ-G0021131|0.984&transcript19_ENSRNOG00000031503|0.912;null;1
transcript48_ENSMSIG00000000513;transcript46_ENSMSIG00000000513|1.0;transcript36_ENSMUSG00000054036|0.532&transcript19_ENSRNOG00000031503|0.582;null;1
transcript47_ENSMSIG00000000513;transcript26_ENSMSIG00000000513|1.0;transcript26_MGP-PahariEiJ-G0020237|1.0&transcript35_ENSMUGG00000013592|0.648&transcript34_ENSMUGG00000013592|0.648;null;1
transcript43_ENSMSIG00000000513;transcript41_ENSMSIG00000000513|1.0;transcript41_MGP-SPRETEiJ-G0021131|0.996&transcript43_MGP-CAROLIEiJ-G0020234|0.982;null;2
transcript41_MGP-SPRETEiJ-G0021131;null;transcript43_ENSMSIG00000000513|0.996&transcript43_MGP-CAROLIEiJ-G0020234|0.978&transcript41_ENSMSIG00000000513|0.996;null;2
transcript43_MGP-CAROLIEiJ-G0020234;null;transcript43_ENSMSIG00000000513|0.982&transcript41_MGP-SPRETEiJ-G0021131|0.978&transcript41_ENSMSIG00000000513|0.982;null;2
transcript41_ENSMSIG00000000513;transcript43_ENSMSIG00000000513|1.0;transcript41_MGP-SPRETEiJ-G0021131|0.996&transcript43_MGP-CAROLIEiJ-G0020234|0.982;null;2
transcript49_ENSMSIG00000000513;null;null;null;3
transcript8_MGP-CAROLIEiJ-G0020234;null;null;null;4
transcript32_MGP-CAROLIEiJ-G0020234;transcript42_MGP-CAROLIEiJ-G0020234|1.0;transcript32_ENSMUGG00000013592|0.986&transcript32_ENSRNOG00000031503|0.912;null;5
transcript32_ENSMUGG00000013592;null;transcript32_MGP-CAROLIEiJ-G0020234|0.986&transcript42_MGP-CAROLIEiJ-G0020234|0.986&transcript32_ENSRNOG00000031503|0.926;null;5
transcript42_MGP-CAROLIEiJ-G0020234;transcript32_MGP-CAROLIEiJ-G0020234|1.0;transcript32_ENSMUGG00000013592|0.986&transcript32_ENSRNOG00000031503|0.912;null;5
transcript32_ENSRNOG00000031503;null;transcript32_MGP-CAROLIEiJ-G0020234|0.912&transcript32_ENSMUGG00000013592|0.926&transcript42_MGP-CAROLIEiJ-G0020234|0.912;null;5
transcript33_ENSRNOG00000031503;null;transcript33_MGP-CAROLIEiJ-G0020234|0.913&transcript33_ENSMUGG00000013592|0.928;null;6
transcript33_MGP-CAROLIEiJ-G0020234;null;transcript33_ENSRNOG00000031503|0.913&transcript33_ENSMUGG00000013592|0.985;null;6
transcript33_ENSMUGG00000013592;null;transcript33_ENSRNOG00000031503|0.928&transcript33_MGP-CAROLIEiJ-G0020234|0.985;null;6
transcript9_ENSRNOG00000031503;null;null;null;7
