id_transcript;block_sequence
ENSCAFT00000002501_90_90;0.1.2.4.6.8.10.11.12.13.14.15.17.18.19
ENST00000307972_90_90;0.2.4.6.8.10.11.12.13.14.15.16.17.18.19
ENST00000373057_90_90;0.2.4.6.8.10.11.13.14.15.16.17.18.19
ENST00000373060_90_90;0.2.4.6.8.10.11.12.13.14.15.16.17.18.19
ENST00000373063_90_90;0.2.4.6.8.10.11.12.13.15.17.18.19
ENST00000409208_90_90;0.2.4.6.8.10.11.12.13.14.15.17.18.19
ENST00000451305_90_90;9.10
ENSMUST00000097311_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.15.16.17.19
ENSMUST00000113262_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.14.15.17.19
ENSMUST00000113263_90_90;0.1.2.3.4.5.6.7.8.10.11.13.14.15.16.17.19
ENSMUST00000113265_90_90;0.1.2.3.4.5.6.7.8.10.11.12.13.15.17.19
