;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000011155_90_90;;
1;ENST00000355221_90_90;ENSMUST00000192698_90_90;0.996
2;ENST00000359530_90_90;ENST00000396774_90_90:ENSMUST00000044369_90_90;1.0:0.996
3;ENST00000396774_90_90;ENST00000359530_90_90:ENSMUST00000044369_90_90;1.0:0.996
4;ENST00000519588_90_90;;
5;ENST00000520188_90_90;;
6;ENST00000521275_90_90;ENSMUST00000194676_90_90:ENST00000524234_90_90;0.7140000000000001:0.993
7;ENST00000522849_90_90;;
8;ENST00000524164_90_90;;
9;ENST00000524234_90_90;ENST00000521275_90_90:ENSMUST00000194676_90_90;0.993:0.71
10;ENSMUST00000044369_90_90;ENST00000359530_90_90:ENST00000396774_90_90;0.996:0.996
11;ENSMUST00000192029_90_90;;
12;ENSMUST00000192698_90_90;ENST00000355221_90_90;0.996
13;ENSMUST00000192847_90_90;;
14;ENSMUST00000194676_90_90;ENST00000521275_90_90:ENST00000524234_90_90;0.7140000000000001:0.71
