;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000028257_90_90;ENSMUST00000033800_90_90:ENST00000612423_90_90:ENST00000621218_90_90;0.997:0.9940000000000001:0.9940000000000001
1;ENST00000422393_90_90;ENST00000434483_90_90;0.91
2;ENST00000433491_90_90;ENST00000443502_90_90;0.784
3;ENST00000434483_90_90;ENST00000422393_90_90;0.91
4;ENST00000443502_90_90;ENST00000433491_90_90;0.784
5;ENST00000455268_90_90;ENST00000494475_90_90;0.9440000000000001
6;ENST00000494475_90_90;ENST00000455268_90_90;0.9440000000000001
7;ENST00000612423_90_90;ENSCAFT00000028257_90_90:ENSMUST00000033800_90_90:ENST00000621218_90_90;0.9940000000000001:0.998:1.0
8;ENST00000619236_90_90;ENSMUST00000113085_90_90;0.997
9;ENST00000621218_90_90;ENSCAFT00000028257_90_90:ENSMUST00000033800_90_90:ENST00000612423_90_90;0.9940000000000001:0.998:1.0
10;ENSMUST00000033800_90_90;ENSCAFT00000028257_90_90:ENST00000612423_90_90:ENST00000621218_90_90;0.997:0.998:0.998
11;ENSMUST00000113085_90_90;ENST00000619236_90_90;0.997
