;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000031997_90_90;ENST00000223836_90_90:ENSMUST00000068271_90_90;0.998:1.0
1;ENSCAFT00000046265_90_90;ENSMUST00000113278_90_90:ENST00000373176_90_90:ENST00000373156_90_90:ENSMUST00000113277_90_90;1.0:1.0:1.0:1.0
2;ENST00000223836_90_90;ENSMUST00000068271_90_90:ENSCAFT00000031997_90_90;0.998:0.998
3;ENST00000373156_90_90;ENSMUST00000113278_90_90:ENST00000373176_90_90:ENSCAFT00000046265_90_90:ENSMUST00000113277_90_90;1.0:1.0:1.0:1.0
4;ENST00000373176_90_90;ENSMUST00000113278_90_90:ENSCAFT00000046265_90_90:ENST00000373156_90_90:ENSMUST00000113277_90_90;1.0:1.0:1.0:1.0
5;ENST00000413016_90_90;;
6;ENST00000550143_90_90;;
7;ENST00000550992_90_90;;
8;ENSMUST00000068271_90_90;ENST00000223836_90_90:ENSCAFT00000031997_90_90;0.998:1.0
9;ENSMUST00000113277_90_90;ENSMUST00000113278_90_90:ENST00000373176_90_90:ENSCAFT00000046265_90_90:ENST00000373156_90_90;1.0:1.0:1.0:1.0
10;ENSMUST00000113278_90_90;ENST00000373176_90_90:ENSCAFT00000046265_90_90:ENST00000373156_90_90:ENSMUST00000113277_90_90;1.0:1.0:1.0:1.0
11;ENSMUST00000156578_90_90;ENSMUST00000195721_90_90;0.8290000000000001
12;ENSMUST00000195721_90_90;ENSMUST00000156578_90_90;0.8290000000000001
