;id_transcript;orthoorthologues;tsm_scores
0;ENSBTAT00000020514_98;ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;1.0:0.899:0.608:1.0:0.955:0.899:0.45799999999999996:0.996:0.42700000000000005:0.42700000000000005:0.42700000000000005:0.599:0.27399999999999997:0.42700000000000005:0.42700000000000005:0.889:0.9520000000000001:0.9520000000000001:0.5870000000000001:0.611:0.5589999999999999:0.495:0.613:0.627:0.907
1;ENSBTAT00000074331_98;ENSBTAT00000020514_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;1.0:0.899:0.608:1.0:0.955:0.899:0.45799999999999996:0.996:0.42700000000000005:0.42700000000000005:0.42700000000000005:0.599:0.27399999999999997:0.42700000000000005:0.42700000000000005:0.889:0.9520000000000001:0.9520000000000001:0.5870000000000001:0.611:0.5589999999999999:0.495:0.613:0.627:0.907
2;ENSBTAT00000034148_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;0.899:0.899:0.634:0.836:0.878:1.0:0.546:0.815:0.402:0.402:0.402:0.59:0.19699999999999998:0.402:0.402:0.9390000000000001:0.851:0.851:0.677:0.622:0.5429999999999999:0.498:0.504:0.5429999999999999:0.885
3;ENSCAFT00000023844_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;0.608:0.608:0.634:0.61:0.603:0.634:0.428:0.344:0.6609999999999999:0.6609999999999999:0.6609999999999999:0.0:0.158:0.6609999999999999:0.6609999999999999:0.632:0.557:0.557:0.0:0.732:0.368:0.28:0.501:0.48200000000000004:0.568
4;ENSCAFT00000031802_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;1.0:1.0:0.836:0.61:0.889:0.836:0.45799999999999996:0.996:0.42700000000000005:0.42700000000000005:0.42700000000000005:0.599:0.27399999999999997:0.42700000000000005:0.42700000000000005:0.799:0.9520000000000001:0.9520000000000001:0.31:0.611:0.5589999999999999:0.495:0.613:0.627:0.8420000000000001
5;ENSCAFT00000088467_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;0.955:0.955:0.878:0.603:0.889:0.878:0.44299999999999995:0.951:0.41700000000000004:0.41700000000000004:0.41700000000000004:0.58:0.267:0.41700000000000004:0.41700000000000004:0.9009999999999999:0.91:0.91:0.605:0.601:0.5479999999999999:0.485:0.6:0.615:0.8759999999999999
6;ENSCAFT00020032516_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;0.899:0.899:1.0:0.634:0.836:0.878:0.546:0.815:0.402:0.402:0.402:0.59:0.19699999999999998:0.402:0.402:0.9390000000000001:0.851:0.851:0.677:0.622:0.5429999999999999:0.498:0.504:0.5429999999999999:0.885
7;ENSCAFT00020034974_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034975_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;0.45799999999999996:0.45799999999999996:0.546:0.428:0.45799999999999996:0.44299999999999995:0.546:0.373:0.439:0.439:0.439:0.5479999999999999:0.17:0.439:0.439:0.542:0.49:0.49:0.569:0.146:0.0:0.0:0.0:0.0:0.455
8;ENSCAFT00020034975_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENST00000372480_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;0.996:0.996:0.815:0.344:0.996:0.951:0.815:0.373:0.374:0.374:0.374:0.5579999999999999:0.27399999999999997:0.374:0.374:0.816:0.946:0.946:0.569:0.52:0.54:0.47700000000000004:0.613:0.628:0.867
9;ENST00000372480_98;ENSBTAT00000020514_98:ENSBTAT00000074331_98:ENSBTAT00000034148_98:ENSCAFT00000023844_98:ENSCAFT00000031802_98:ENSCAFT00000088467_98:ENSCAFT00020032516_98:ENSCAFT00020034974_98:ENSCAFT00020034975_98:ENST00000372483_98:ENST00000372486_98:ENST00000459968_98:ENST00000481189_98:ENST00000611055_98:ENST00000613644_98:ENST00000439373_98:ENSGALT00000085663_98:ENSGALT00000089974_98:ENSGALT00000105253_98:ENSMUST00000041830_98:ENSMUST00000127566_98:ENSMUST00000128303_98:ENSMUST00000143970_98:ENSMUST00000152374_98:ENSMUST00000159679_98;0.42700000000000005:0.42700000000000005:0.402:0.6609999999999999:0.42700000000000005:0.41700000000000004:0.402:0.439:0.374:1.0:1.0:0.153:0.32799999999999996:1.0:1.0:0.402:0.325:0.325:0.56:0.625:0.049:0.0:0.26899999999999996:0.23:0.316
