id_transcript;id_gene
ENSBTAT00000020514_98;ENSBTAG00000015437_98
ENSBTAT00000074331_98;ENSBTAG00000015437_98
ENSBTAT00000034148_98;ENSBTAG00000021298_98
ENSCAFT00000023844_98;ENSCAFG00000015027_98
ENSCAFT00000031802_98;ENSCAFG00000019986_98
ENSCAFT00000088467_98;ENSCAFG00000019986_98
ENSCAFT00020032516_98;ENSCAFG00020022104_98
ENSCAFT00020034974_98;ENSCAFG00020023651_98
ENSCAFT00020034975_98;ENSCAFG00020023651_98
ENST00000372480_98;ENSG00000148335_98
ENST00000372481_98;ENSG00000148335_98
ENST00000372483_98;ENSG00000148335_98
ENST00000372486_98;ENSG00000148335_98
ENST00000459968_98;ENSG00000148335_98
ENST00000481189_98;ENSG00000148335_98
ENST00000482347_98;ENSG00000148335_98
ENST00000611055_98;ENSG00000148335_98
ENST00000613644_98;ENSG00000148335_98
ENST00000617943_98;ENSG00000148335_98
ENST00000439373_98;ENSG00000203740_98
ENSGALT00000085663_98;ENSGALG00000017611_98
ENSGALT00000089974_98;ENSGALG00000017611_98
ENSGALT00000105253_98;ENSGALG00000051748_98
ENSMUST00000041830_98;ENSMUSG00000026857_98
ENSMUST00000127566_98;ENSMUSG00000026857_98
ENSMUST00000128303_98;ENSMUSG00000026857_98
ENSMUST00000129712_98;ENSMUSG00000026857_98
ENSMUST00000138889_98;ENSMUSG00000026857_98
ENSMUST00000143970_98;ENSMUSG00000026857_98
ENSMUST00000152374_98;ENSMUSG00000026857_98
ENSMUST00000159679_98;ENSMUSG00000040113_98
ENSMUST00000160495_98;ENSMUSG00000040113_98
