nucHom;degHom;tsm
1.0;1.0;1.0
0.994;0.938;0.966
0.246;0.438;0.342
0.656;0.625;0.641
0.119;0.25;0.184
0.996;1.0;0.998
0.994;0.889;0.942
0.847;0.889;0.868
1.0;1.0;1.0
0.998;0.944;0.971
0.676;0.5;0.588
0.994;0.938;0.966
1.0;1.0;1.0
0.248;0.474;0.361
0.655;0.526;0.591
0.121;0.368;0.244
0.998;0.947;0.972
0.989;0.875;0.932
0.841;0.812;0.827
0.994;0.938;0.966
0.996;1.0;0.998
0.675;0.533;0.604
0.246;0.438;0.342
0.248;0.474;0.361
1.0;1.0;1.0
0.196;0.4;0.298
0.465;0.636;0.55
0.251;0.526;0.389
0.241;0.375;0.308
0.291;0.5;0.395
0.246;0.438;0.342
0.244;0.375;0.309
0.35;0.5;0.425
0.656;0.625;0.641
0.655;0.526;0.591
0.196;0.4;0.298
1.0;1.0;1.0
0.027;0.188;0.107
0.657;0.579;0.618
0.651;0.562;0.607
0.541;0.6;0.571
0.656;0.625;0.641
0.654;0.562;0.608
0.513;0.385;0.449
0.119;0.25;0.184
0.121;0.368;0.244
0.465;0.636;0.55
0.027;0.188;0.107
1.0;1.0;1.0
0.121;0.35;0.235
0.113;0.188;0.15
0.14;0.286;0.213
0.119;0.25;0.184
0.119;0.267;0.193
0.166;0.333;0.249
0.996;1.0;0.998
0.998;0.947;0.972
0.251;0.526;0.389
0.657;0.579;0.618
0.121;0.35;0.235
1.0;1.0;1.0
0.991;0.938;0.964
0.843;0.875;0.859
0.996;1.0;0.998
0.994;0.938;0.966
0.673;0.5;0.587
0.994;0.889;0.942
0.989;0.875;0.932
0.241;0.375;0.308
0.651;0.562;0.607
0.113;0.188;0.15
0.991;0.938;0.964
1.0;1.0;1.0
0.841;0.778;0.809
0.994;0.889;0.942
0.992;0.833;0.912
0.68;0.562;0.621
0.847;0.889;0.868
0.841;0.812;0.827
0.291;0.5;0.395
0.541;0.6;0.571
0.14;0.286;0.213
0.843;0.875;0.859
0.841;0.778;0.809
1.0;1.0;1.0
0.847;0.889;0.868
0.845;0.833;0.839
0.798;0.562;0.68
1.0;1.0;1.0
0.994;0.938;0.966
0.246;0.438;0.342
0.656;0.625;0.641
0.119;0.25;0.184
0.996;1.0;0.998
0.994;0.889;0.942
0.847;0.889;0.868
1.0;1.0;1.0
0.998;0.944;0.971
0.676;0.5;0.588
0.998;0.944;0.971
0.996;1.0;0.998
0.244;0.375;0.309
0.654;0.562;0.608
0.119;0.267;0.193
0.994;0.938;0.966
0.992;0.833;0.912
0.845;0.833;0.839
0.998;0.944;0.971
1.0;1.0;1.0
0.678;0.529;0.604
0.676;0.5;0.588
0.675;0.533;0.604
0.35;0.5;0.425
0.513;0.385;0.449
0.166;0.333;0.249
0.673;0.5;0.587
0.68;0.562;0.621
0.798;0.562;0.68
0.676;0.5;0.588
0.678;0.529;0.604
1.0;1.0;1.0
