nucHom;degHom;tsm
1.0;1.0;1.0
0.891;1.0;0.946
0.427;0.5;0.464
0.427;0.5;0.464
0.93;0.571;0.75
0.912;0.571;0.742
0.427;0.143;0.285
0.427;0.143;0.285
0.909;0.571;0.74
0.891;1.0;0.946
1.0;1.0;1.0
0.427;0.2;0.314
0.427;0.2;0.314
0.909;1.0;0.955
0.817;0.75;0.783
0.47;0.25;0.36
0.47;0.25;0.36
0.616;0.75;0.683
0.427;0.5;0.464
0.427;0.2;0.314
1.0;1.0;1.0
1.0;1.0;1.0
0.427;0.25;0.339
0.396;0.333;0.365
1.0;1.0;1.0
1.0;1.0;1.0
0.297;0.333;0.315
0.427;0.5;0.464
0.427;0.2;0.314
1.0;1.0;1.0
1.0;1.0;1.0
0.427;0.25;0.339
0.396;0.333;0.365
1.0;1.0;1.0
1.0;1.0;1.0
0.297;0.333;0.315
0.93;0.571;0.75
0.909;1.0;0.955
0.427;0.25;0.339
0.427;0.25;0.339
1.0;1.0;1.0
0.716;0.25;0.483
0.427;0.125;0.276
0.427;0.125;0.276
0.58;0.25;0.415
0.912;0.571;0.742
0.817;0.75;0.783
0.396;0.333;0.365
0.396;0.333;0.365
0.716;0.25;0.483
1.0;1.0;1.0
0.374;0.143;0.259
0.374;0.143;0.259
0.567;0.556;0.561
0.427;0.143;0.285
0.47;0.25;0.36
1.0;1.0;1.0
1.0;1.0;1.0
0.427;0.125;0.276
0.374;0.143;0.259
1.0;1.0;1.0
1.0;1.0;1.0
0.297;0.143;0.22
0.427;0.143;0.285
0.47;0.25;0.36
1.0;1.0;1.0
1.0;1.0;1.0
0.427;0.125;0.276
0.374;0.143;0.259
1.0;1.0;1.0
1.0;1.0;1.0
0.297;0.143;0.22
0.909;0.571;0.74
0.616;0.75;0.683
0.297;0.333;0.315
0.297;0.333;0.315
0.58;0.25;0.415
0.567;0.556;0.561
0.297;0.143;0.22
0.297;0.143;0.22
1.0;1.0;1.0
