id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript52_MGP-CAROLIEiJ-G0020234;null;transcript52_ENSMUSG00000054036|0.882;null;0
transcript52_ENSMUSG00000054036;null;transcript52_MGP-CAROLIEiJ-G0020234|0.882;null;0
transcript63_MGP-CAROLIEiJ-G0020234;null;transcript48_MGP-PahariEiJ-G0020237|0.982&transcript57_ENSMUSG00000054036|0.98&transcript67_ENSMUSG00000054036|0.98&transcript41_ENSMUGG00000013649|0.932;null;1
transcript64_ENSMUSG00000054036;null;transcript9_MGP-PahariEiJ-G0020237|0.886&transcript49_ENSRNOG00000031503|0.947;null;1
transcript48_MGP-PahariEiJ-G0020237;null;transcript63_MGP-CAROLIEiJ-G0020234|0.982&transcript57_ENSMUSG00000054036|0.994&transcript55_ENSRNOG00000031503|0.986&transcript54_ENSRNOG00000031503|0.986;null;1
transcript57_ENSMUSG00000054036;null;transcript63_MGP-CAROLIEiJ-G0020234|0.98&transcript48_MGP-PahariEiJ-G0020237|0.994&transcript55_ENSRNOG00000031503|0.994&transcript54_ENSRNOG00000031503|0.994;null;1
transcript67_ENSMUSG00000054036;null;transcript63_MGP-CAROLIEiJ-G0020234|0.98;null;1
transcript9_MGP-CAROLIEiJ-G0020234;null;transcript9_MGP-PahariEiJ-G0020237|1.0&transcript41_ENSMUGG00000013649|0.932;null;1
transcript9_MGP-PahariEiJ-G0020237;null;transcript64_ENSMUSG00000054036|0.886&transcript9_MGP-CAROLIEiJ-G0020234|1.0&transcript49_ENSRNOG00000031503|0.844;null;1
transcript40_ENSRNOG00000031503;null;transcript41_ENSMUGG00000013649|0.992;null;1
transcript49_ENSRNOG00000031503;null;transcript64_ENSMUSG00000054036|0.947&transcript9_MGP-PahariEiJ-G0020237|0.844;null;1
transcript55_ENSRNOG00000031503;transcript54_ENSRNOG00000031503|1.0;transcript48_MGP-PahariEiJ-G0020237|0.986&transcript57_ENSMUSG00000054036|0.994;null;1
transcript54_ENSRNOG00000031503;transcript55_ENSRNOG00000031503|1.0;transcript48_MGP-PahariEiJ-G0020237|0.986&transcript57_ENSMUSG00000054036|0.994;null;1
transcript41_ENSMUGG00000013649;null;transcript63_MGP-CAROLIEiJ-G0020234|0.932&transcript9_MGP-CAROLIEiJ-G0020234|0.932&transcript40_ENSRNOG00000031503|0.992;null;1
transcript7_MGP-PahariEiJ-G0020237;null;null;null;2
transcript62_MGP-CAROLIEiJ-G0020234;null;null;null;3
transcript8_ENSRNOG00000031503;null;null;null;4
transcript53_ENSRNOG00000031503;null;null;null;5
