id_transcript;id_transcript;block_sequence
ENSCAFT00000017386_90_90;ENSCAFT00000017386_90_90;15
ENST00000233892_90_90;ENST00000233892_90_90;6.7.8.9.10.11.12.13.14
ENST00000323303_90_90;ENST00000323303_90_90;2.4.5.6.7.8.9.10.11.12.13.14
ENST00000409355_90_90;ENST00000409355_90_90;2.7.9.10
ENST00000409360_90_90;ENST00000409360_90_90;6.7.8.9.10.11.12.13.14
ENST00000409916_90_90;ENST00000409916_90_90;13.14
ENST00000417097_90_90;ENST00000417097_90_90;2.4.5.6.9
ENST00000448447_90_90;ENST00000448447_90_90;2.7.8.9.10.11.12.13.14
ENSMUST00000027122_90_90;ENSMUST00000027122_90_90;0.1.3.5.6.12.13.14
ENSMUST00000159311_90_90;ENSMUST00000159311_90_90;1.7.8.9.10.11.12.13.14
ENSMUST00000161122_90_90;ENSMUST00000161122_90_90;1.3.5.6.9
ENSMUST00000162364_90_90;ENSMUST00000162364_90_90;1.3.5.6.7.8.9.10.11.12.13.14
ENSMUST00000162553_90_90;ENSMUST00000162553_90_90;6.7.8.9.10.11.12.13
