id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript14_ENSMLUG00000027828;transcript13_ENSMLUG00000027828|0.936;null;null;0
transcript33_ENSCPOG00000024843;transcript17_ENSCPOG00000024843|1.0;transcript13_ENSMLUG00000027828|0.914&transcript10_ENSMPUG00000020072|0.92&transcript10_ENSECAG00000007947|0.921;null;0
transcript13_ENSMLUG00000027828;transcript14_ENSMLUG00000027828|0.936;transcript33_ENSCPOG00000024843|0.914&transcript17_ENSCPOG00000024843|0.914;null;0
transcript10_ENSMPUG00000020072;null;transcript33_ENSCPOG00000024843|0.92&transcript17_ENSCPOG00000024843|0.92;null;0
transcript17_ENSCPOG00000024843;transcript33_ENSCPOG00000024843|1.0;transcript13_ENSMLUG00000027828|0.914&transcript10_ENSMPUG00000020072|0.92&transcript10_ENSECAG00000007947|0.921;null;0
transcript10_ENSECAG00000007947;null;transcript33_ENSCPOG00000024843|0.921&transcript17_ENSCPOG00000024843|0.921;null;0
transcript22_ENSMLUG00000027828;null;null;null;1
transcript9_ENSCCNG00000000226;null;transcript9_ENSCPOG00000024843|0.913&transcript9_ENSSTOG00000019743|0.907;null;2
transcript9_ENSMLUG00000027828;null;transcript9_ENSCPOG00000024843|0.913;null;2
transcript9_ENSCPOG00000024843;null;transcript9_ENSCCNG00000000226|0.913&transcript9_ENSMLUG00000027828|0.913;null;2
transcript9_ENSSTOG00000019743;null;transcript9_ENSCCNG00000000226|0.907;null;2
transcript7_ENSMPUG00000020072;null;transcript7_ENSCPOG00000024843|0.932;null;3
transcript7_ENSCPOG00000024843;null;transcript7_ENSMPUG00000020072|0.932&transcript7_ENSCCNG00000000226|0.925;null;3
transcript7_ENSCCNG00000000226;null;transcript7_ENSCPOG00000024843|0.925;null;3
transcript26_ENSCCNG00000000226;null;null;null;4
transcript24_ENSMPUG00000020072;null;transcript24_ENSCPOG00000024843|0.905;null;5
transcript24_ENSCCNG00000000226;null;transcript24_ENSCPOG00000024843|0.913;null;5
transcript24_ENSCPOG00000024843;null;transcript24_ENSMPUG00000020072|0.905&transcript24_ENSCCNG00000000226|0.913;null;5
transcript32_ENSCPOG00000024843;null;transcript22_ENSMPUG00000020072|0.918;null;6
transcript22_ENSMPUG00000020072;null;transcript32_ENSCPOG00000024843|0.918;null;6
transcript12_ENSECAG00000007947;transcript17_ENSECAG00000007947|1.0;null;null;7
transcript17_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0;null;null;7
transcript18_ENSCCNG00000000226;null;transcript18_ENSCPOG00000024843|0.915;null;8
transcript18_ENSCPOG00000024843;null;transcript18_ENSCCNG00000000226|0.915;null;8
transcript20_ENSMPUG00000020072;transcript17_ENSMPUG00000020072|1.0;null;null;9
transcript17_ENSMPUG00000020072;transcript20_ENSMPUG00000020072|1.0;null;null;9
transcript23_ENSMPUG00000020072;null;null;null;10
transcript25_ENSMPUG00000020072;null;null;null;11
transcript7_ENSSTOG00000019743;null;null;null;12
transcript26_ENSSTOG00000019743;transcript17_ENSSTOG00000019743|0.918;null;null;13
transcript17_ENSSTOG00000019743;transcript26_ENSSTOG00000019743|0.918;null;null;13
