;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000013778_90_90;ENST00000320672_90_90:ENST00000514493_90_90:ENST00000515395_90_90:ENST00000615665_90_90:ENSMUST00000004094_90_90:ENSMUST00000042122_90_90;0.9990000000000001:0.9159999999999999:0.9159999999999999:0.9990000000000001:0.821:0.7440000000000001
1;ENST00000320672_90_90;ENSCAFT00000013778_90_90:ENST00000514493_90_90:ENST00000515395_90_90:ENST00000615665_90_90:ENSMUST00000004094_90_90:ENSMUST00000042122_90_90;0.9990000000000001:0.917:0.897:0.978:0.82:0.743
2;ENST00000504985_90_90;ENST00000512923_90_90;0.914
3;ENST00000505980_90_90;;
4;ENST00000509013_90_90;;
5;ENST00000509053_90_90;;
6;ENST00000512923_90_90;ENST00000504985_90_90;0.914
7;ENST00000514493_90_90;ENSCAFT00000013778_90_90:ENST00000320672_90_90:ENST00000515395_90_90:ENST00000615665_90_90:ENSMUST00000004094_90_90:ENSMUST00000042122_90_90;0.9159999999999999:0.917:0.976:0.897:0.743:0.805
8;ENST00000515395_90_90;ENSCAFT00000013778_90_90:ENST00000320672_90_90:ENST00000514493_90_90:ENST00000615665_90_90:ENSMUST00000004094_90_90:ENSMUST00000042122_90_90;0.9159999999999999:0.897:0.976:0.919:0.743:0.805
9;ENST00000615665_90_90;ENSCAFT00000013778_90_90:ENST00000320672_90_90:ENST00000514493_90_90:ENST00000515395_90_90:ENSMUST00000004094_90_90:ENSMUST00000042122_90_90;0.9990000000000001:0.978:0.897:0.919:0.82:0.743
10;ENSMUST00000004094_90_90;ENSCAFT00000013778_90_90:ENST00000320672_90_90:ENST00000514493_90_90:ENST00000515395_90_90:ENST00000615665_90_90:ENSMUST00000042122_90_90;0.821:0.82:0.743:0.743:0.82:0.917
11;ENSMUST00000042122_90_90;ENSCAFT00000013778_90_90:ENST00000320672_90_90:ENST00000514493_90_90:ENST00000515395_90_90:ENST00000615665_90_90:ENSMUST00000004094_90_90;0.7440000000000001:0.743:0.805:0.805:0.743:0.917
12;ENSMUST00000138488_90_90;;
