nucHom;degHom;tsm
1.0;1.0;1.0
0.945;0.781;0.863
0.169;0.25;0.21
0.997;0.938;0.968
0.456;0.75;0.603
0.598;0.781;0.69
0.3;0.25;0.275
0.454;0.156;0.305
0.528;0.469;0.498
0.212;0.25;0.231
0.406;0.594;0.5
0.004;0.062;0.033
0.002;0.031;0.017
0.254;0.281;0.268
0.331;0.438;0.385
0.169;0.25;0.21
0.227;0.375;0.301
0.135;0.219;0.177
0.74;0.562;0.651
0.135;0.219;0.177
1.0;1.0;1.0
0.997;0.938;0.968
0.945;0.781;0.863
1.0;1.0;1.0
0.176;0.276;0.226
0.946;0.812;0.879
0.393;0.486;0.44
0.534;0.636;0.585
0.316;0.308;0.312
0.479;0.192;0.336
0.556;0.577;0.567
0.217;0.259;0.238
0.34;0.441;0.391
0.004;0.074;0.039
0.002;0.037;0.019
0.266;0.296;0.281
0.278;0.281;0.28
0.178;0.296;0.237
0.175;0.219;0.197
0.142;0.269;0.206
0.781;0.692;0.736
0.142;0.269;0.206
0.927;0.743;0.835
0.948;0.839;0.893
0.169;0.25;0.21
0.176;0.276;0.226
1.0;1.0;1.0
0.167;0.229;0.198
0.341;0.25;0.295
0.264;0.258;0.261
0.342;0.462;0.402
0.0;0.0;0.0
0.314;0.444;0.379
0.454;0.462;0.458
0.36;0.308;0.334
0.018;0.167;0.092
0.009;0.083;0.046
0.628;0.538;0.583
0.435;0.368;0.401
0.947;0.818;0.882
0.275;0.263;0.269
0.635;0.5;0.568
0.225;0.381;0.303
0.635;0.5;0.568
0.165;0.229;0.197
0.169;0.258;0.214
0.997;0.938;0.968
0.946;0.812;0.879
0.167;0.229;0.198
1.0;1.0;1.0
0.445;0.649;0.547
0.586;0.818;0.702
0.299;0.25;0.274
0.454;0.156;0.305
0.527;0.469;0.498
0.211;0.25;0.23
0.391;0.618;0.504
0.004;0.061;0.033
0.002;0.03;0.016
0.254;0.281;0.268
0.332;0.469;0.4
0.169;0.242;0.206
0.228;0.406;0.317
0.134;0.219;0.176
0.739;0.562;0.651
0.134;0.219;0.176
0.977;0.886;0.931
1.0;1.0;1.0
0.456;0.75;0.603
0.393;0.486;0.44
0.341;0.25;0.295
0.445;0.649;0.547
1.0;1.0;1.0
0.697;0.727;0.712
0.185;0.194;0.19
0.0;0.0;0.0
0.24;0.294;0.267
0.437;0.276;0.357
0.771;0.677;0.724
0.007;0.067;0.037
0.004;0.033;0.019
0.525;0.31;0.417
0.687;0.517;0.602
0.348;0.267;0.307
0.472;0.448;0.46
0.278;0.241;0.26
0.191;0.27;0.231
0.278;0.241;0.26
0.468;0.771;0.62
0.445;0.657;0.551
0.598;0.781;0.69
0.534;0.636;0.585
0.264;0.258;0.261
0.586;0.818;0.702
0.697;0.727;0.712
1.0;1.0;1.0
0.152;0.2;0.176
0.066;0.031;0.049
0.419;0.433;0.426
0.336;0.286;0.311
0.672;0.759;0.716
0.006;0.069;0.038
0.003;0.034;0.019
0.404;0.321;0.363
0.528;0.536;0.532
0.268;0.276;0.272
0.363;0.464;0.413
0.214;0.25;0.232
0.332;0.394;0.363
0.214;0.25;0.232
0.588;0.743;0.665
0.601;0.839;0.72
0.3;0.25;0.275
