nucHom;degHom;tsm
1.0;1.0;1.0
0.999;1.0;1.0
0.998;0.9;0.949
0.998;0.9;0.949
0.282;0.3;0.291
0.945;0.8;0.873
0.999;1.0;1.0
0.102;0.1;0.101
0.061;0.2;0.131
0.999;0.909;0.954
1.0;1.0;1.0
0.946;0.818;0.882
1.0;1.0;1.0
0.947;0.909;0.928
0.999;1.0;1.0
1.0;1.0;1.0
0.978;0.8;0.889
0.978;0.8;0.889
0.265;0.235;0.25
0.926;0.733;0.83
0.99;0.933;0.962
0.095;0.118;0.106
0.059;0.133;0.096
0.977;0.786;0.881
0.989;0.929;0.959
0.925;0.714;0.82
0.999;1.0;1.0
0.937;0.857;0.897
0.998;0.9;0.949
0.978;0.8;0.889
1.0;1.0;1.0
1.0;1.0;1.0
0.271;0.286;0.278
0.947;0.917;0.932
0.988;0.857;0.922
0.098;0.143;0.12
0.061;0.167;0.114
0.999;1.0;1.0
0.987;0.846;0.916
0.946;0.909;0.927
0.977;0.786;0.881
0.934;0.769;0.852
0.998;0.9;0.949
0.978;0.8;0.889
1.0;1.0;1.0
1.0;1.0;1.0
0.271;0.286;0.278
0.947;0.917;0.932
0.988;0.857;0.922
0.098;0.143;0.12
0.061;0.167;0.114
0.999;1.0;1.0
0.987;0.846;0.916
0.946;0.909;0.927
0.977;0.786;0.881
0.934;0.769;0.852
0.282;0.3;0.291
0.265;0.235;0.25
0.271;0.286;0.278
0.271;0.286;0.278
1.0;1.0;1.0
0.286;0.308;0.297
0.268;0.25;0.259
0.416;0.429;0.422
0.162;0.143;0.152
0.281;0.273;0.277
0.278;0.231;0.255
0.297;0.3;0.298
0.275;0.214;0.244
0.293;0.25;0.271
0.945;0.8;0.873
0.926;0.733;0.83
0.947;0.917;0.932
0.947;0.917;0.932
0.286;0.308;0.297
1.0;1.0;1.0
0.935;0.786;0.861
0.103;0.154;0.129
0.064;0.182;0.123
0.946;0.909;0.927
0.934;0.769;0.852
0.999;1.0;1.0
0.925;0.714;0.82
0.986;0.833;0.909
0.999;1.0;1.0
0.99;0.933;0.962
0.988;0.857;0.922
0.988;0.857;0.922
0.268;0.25;0.259
0.935;0.786;0.861
1.0;1.0;1.0
0.096;0.125;0.111
0.06;0.143;0.101
0.987;0.846;0.916
0.999;1.0;1.0
0.934;0.769;0.852
0.989;0.929;0.959
0.947;0.923;0.935
0.102;0.1;0.101
0.095;0.118;0.106
0.098;0.143;0.12
0.098;0.143;0.12
0.416;0.429;0.422
0.103;0.154;0.129
0.096;0.125;0.111
1.0;1.0;1.0
0.0;0.0;0.0
0.101;0.091;0.096
0.1;0.077;0.088
0.107;0.1;0.104
0.099;0.071;0.085
0.106;0.083;0.095
0.061;0.2;0.131
0.059;0.133;0.096
0.061;0.167;0.114
0.061;0.167;0.114
0.162;0.143;0.152
0.064;0.182;0.123
0.06;0.143;0.101
0.0;0.0;0.0
1.0;1.0;1.0
0.061;0.182;0.121
0.06;0.154;0.107
0.064;0.2;0.132
0.059;0.143;0.101
0.063;0.167;0.115
0.999;0.909;0.954
0.977;0.786;0.881
0.999;1.0;1.0
0.999;1.0;1.0
0.281;0.273;0.277
0.946;0.909;0.927
0.987;0.846;0.916
0.101;0.091;0.096
0.061;0.182;0.121
1.0;1.0;1.0
0.988;0.857;0.922
0.947;0.917;0.932
0.978;0.8;0.889
0.935;0.786;0.861
1.0;1.0;1.0
0.989;0.929;0.959
0.987;0.846;0.916
0.987;0.846;0.916
0.278;0.231;0.255
0.934;0.769;0.852
0.999;1.0;1.0
0.1;0.077;0.088
0.06;0.154;0.107
0.988;0.857;0.922
1.0;1.0;1.0
0.935;0.786;0.861
0.99;0.933;0.962
0.948;0.929;0.939
0.946;0.818;0.882
0.925;0.714;0.82
0.946;0.909;0.927
0.946;0.909;0.927
0.297;0.3;0.298
0.999;1.0;1.0
0.934;0.769;0.852
0.107;0.1;0.104
0.064;0.2;0.132
0.947;0.917;0.932
0.935;0.786;0.861
1.0;1.0;1.0
0.926;0.733;0.83
0.987;0.846;0.916
1.0;1.0;1.0
0.999;1.0;1.0
0.977;0.786;0.881
0.977;0.786;0.881
0.275;0.214;0.244
0.925;0.714;0.82
0.989;0.929;0.959
0.099;0.071;0.085
0.059;0.143;0.101
0.978;0.8;0.889
0.99;0.933;0.962
0.926;0.733;0.83
1.0;1.0;1.0
0.938;0.867;0.902
0.947;0.909;0.928
0.937;0.857;0.897
0.934;0.769;0.852
0.934;0.769;0.852
0.293;0.25;0.271
0.986;0.833;0.909
0.947;0.923;0.935
0.106;0.083;0.095
0.063;0.167;0.115
0.935;0.786;0.861
0.948;0.929;0.939
0.987;0.846;0.916
0.938;0.867;0.902
1.0;1.0;1.0
