id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript2_ENSMLUG00000027828;null;transcript2_ENSSTOG00000019743|0.904&transcript29_ENSMUGG00000013592|0.574&transcript8_ENSPEMG00000024651|0.516&transcript15_ENSSTOG00000019743|0.904;null;0
transcript2_ENSSTOG00000019743;transcript15_ENSSTOG00000019743|1.0;transcript2_ENSMLUG00000027828|0.904&transcript17_ENSMUGG00000013649|0.56&transcript9_ENSNGAG00000018584|0.804;null;0
transcript17_ENSMUGG00000013649;null;transcript2_ENSSTOG00000019743|0.56&transcript15_ENSSTOG00000019743|0.56;transcript17_ENSMUGG00000013592|0.985;0
transcript17_ENSMUGG00000013592;null;null;transcript17_ENSMUGG00000013649|0.985;0
transcript29_ENSMUGG00000013592;null;transcript2_ENSMLUG00000027828|0.574&transcript8_ENSPEMG00000024651|0.872&transcript8_ENSNGAG00000018584|0.775;null;0
transcript8_ENSPEMG00000024651;null;transcript2_ENSMLUG00000027828|0.516&transcript29_ENSMUGG00000013592|0.872&transcript8_ENSNGAG00000018584|0.747;null;0
transcript8_ENSNGAG00000018584;null;transcript29_ENSMUGG00000013592|0.775&transcript8_ENSPEMG00000024651|0.747;null;0
transcript9_ENSNGAG00000018584;transcript10_ENSNGAG00000018584|0.993;transcript2_ENSSTOG00000019743|0.804&transcript15_ENSSTOG00000019743|0.804;null;0
transcript10_ENSNGAG00000018584;transcript9_ENSNGAG00000018584|0.993;null;null;0
transcript15_ENSSTOG00000019743;transcript2_ENSSTOG00000019743|1.0;transcript2_ENSMLUG00000027828|0.904&transcript17_ENSMUGG00000013649|0.56&transcript9_ENSNGAG00000018584|0.804;null;0
transcript7_ENSNGAG00000018584;null;null;null;1
transcript19_ENSNGAG00000018584;transcript18_ENSNGAG00000018584|0.989;null;null;2
transcript18_ENSNGAG00000018584;transcript19_ENSNGAG00000018584|0.989;null;null;2
