;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000009524_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.889:0.619:0.7140000000000001:0.833:0.9440000000000001
1;ENSCAFT00000009525_90_90;ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.684:0.889:0.619:0.938:0.833
2;ENST00000305852_90_90;ENST00000441005_90_90;0.778
3;ENST00000357996_90_90;;
4;ENST00000379245_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.619:0.889:0.7140000000000001:0.5710000000000001:0.667
5;ENST00000405912_90_90;ENSCAFT00000009525_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.684:0.619:0.889:0.632:0.5710000000000001
6;ENST00000413938_90_90;;
7;ENST00000414288_90_90;;
8;ENST00000432869_90_90;;
9;ENST00000441005_90_90;ENST00000305852_90_90;0.778
10;ENST00000451623_90_90;;
11;ENSMUST00000070039_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000112487_90_90;0.938:0.632:0.833:0.5710000000000001:0.882
12;ENSMUST00000112487_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90;0.833:0.5710000000000001:0.9440000000000001:0.667:0.882
