id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMPUG00000020072;null;transcript7_ENSMLUG00000027828|0.889&transcript7_ENSSTOG00000019743|0.973&transcript7_ENSCCNG00000000226|0.97;null;0
transcript7_ENSMLUG00000027828;null;transcript7_ENSMPUG00000020072|0.889;null;0
transcript7_ENSSTOG00000019743;null;transcript7_ENSMPUG00000020072|0.973&transcript7_ENSCCNG00000000226|1.0&transcript25_ENSMPUG00000020072|0.973&transcript28_ENSMPUG00000020072|0.973&transcript12_ENSECAG00000007947|1.0&transcript32_ENSECAG00000007947|1.0&transcript33_ENSECAG00000007947|1.0&transcript15_ENSMLUG00000027828|0.943;null;0
transcript7_ENSCCNG00000000226;null;transcript7_ENSMPUG00000020072|0.97&transcript7_ENSSTOG00000019743|1.0&transcript25_ENSMPUG00000020072|0.97&transcript28_ENSMPUG00000020072|0.97&transcript12_ENSECAG00000007947|1.0&transcript23_ENSECAG00000007947|1.0&transcript32_ENSECAG00000007947|1.0&transcript33_ENSECAG00000007947|1.0&transcript15_ENSMLUG00000027828|0.943&transcript27_ENSMLUG00000027828|0.943;null;0
transcript25_ENSMPUG00000020072;null;transcript7_ENSSTOG00000019743|0.973&transcript7_ENSCCNG00000000226|0.97&transcript16_ENSMLUG00000027828|0.95;null;0
transcript28_ENSMPUG00000020072;null;transcript7_ENSSTOG00000019743|0.973&transcript7_ENSCCNG00000000226|0.97&transcript12_ENSECAG00000007947|0.966&transcript12_ENSMLUG00000027828|0.979;null;0
transcript12_ENSECAG00000007947;transcript23_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0;transcript7_ENSSTOG00000019743|1.0&transcript7_ENSCCNG00000000226|1.0&transcript28_ENSMPUG00000020072|0.966&transcript12_ENSMLUG00000027828|0.983;null;0
transcript12_ENSMLUG00000027828;null;transcript28_ENSMPUG00000020072|0.979&transcript12_ENSECAG00000007947|0.983&transcript31_ENSECAG00000007947|0.983;null;0
transcript23_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0;transcript7_ENSCCNG00000000226|1.0;null;0
transcript31_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript23_ENSECAG00000007947|1.0;transcript12_ENSMLUG00000027828|0.983;null;0
transcript32_ENSECAG00000007947;null;transcript7_ENSSTOG00000019743|1.0&transcript7_ENSCCNG00000000226|1.0;null;0
transcript33_ENSECAG00000007947;null;transcript7_ENSSTOG00000019743|1.0&transcript7_ENSCCNG00000000226|1.0;null;0
transcript15_ENSMLUG00000027828;null;transcript7_ENSSTOG00000019743|0.943&transcript7_ENSCCNG00000000226|0.943;null;0
transcript16_ENSMLUG00000027828;transcript27_ENSMLUG00000027828|0.966;transcript25_ENSMPUG00000020072|0.95;null;0
transcript27_ENSMLUG00000027828;transcript16_ENSMLUG00000027828|0.966;transcript7_ENSCCNG00000000226|0.943;null;0
transcript26_ENSMLUG00000027828;transcript25_ENSMLUG00000027828|0.969;null;null;1
transcript25_ENSMLUG00000027828;transcript26_ENSMLUG00000027828|0.969;null;null;1
