id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_MGP-SPRETEiJ-G0021131;null;transcript7_ENSMUSG00000054036|0.955&transcript7_ENSMSIG00000000513|0.98;null;0
transcript7_ENSMUSG00000054036;null;transcript7_MGP-SPRETEiJ-G0021131|0.955&transcript7_ENSMSIG00000000513|0.97;null;0
transcript7_ENSMSIG00000000513;null;transcript7_MGP-SPRETEiJ-G0021131|0.98&transcript7_ENSMUSG00000054036|0.97;null;0
transcript50_MGP-PahariEiJ-G0020237;null;transcript50_MGP-CAROLIEiJ-G0020234|0.946&transcript50_ENSMSIG00000000513|0.972;null;1
transcript50_MGP-CAROLIEiJ-G0020234;null;transcript50_MGP-PahariEiJ-G0020237|0.946&transcript50_ENSMSIG00000000513|0.951;null;1
transcript50_ENSMSIG00000000513;null;transcript50_MGP-PahariEiJ-G0020237|0.972&transcript50_MGP-CAROLIEiJ-G0020234|0.951;null;1
transcript55_ENSMSIG00000000513;transcript67_ENSMSIG00000000513|0.974;null;null;2
transcript67_ENSMSIG00000000513;transcript55_ENSMSIG00000000513|0.974;null;null;2
transcript60_ENSMSIG00000000513;transcript64_ENSMSIG00000000513|0.862;null;null;3
transcript64_ENSMSIG00000000513;transcript60_ENSMSIG00000000513|0.862;null;null;3
transcript60_MGP-CAROLIEiJ-G0020234;null;null;null;4
transcript61_MGP-SPRETEiJ-G0021131;transcript59_MGP-SPRETEiJ-G0021131|0.994;null;null;5
transcript59_MGP-SPRETEiJ-G0021131;transcript61_MGP-SPRETEiJ-G0021131|0.994;null;null;5
transcript59_MGP-CAROLIEiJ-G0020234;transcript61_MGP-CAROLIEiJ-G0020234|0.994;null;null;6
transcript61_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|0.994;null;null;6
transcript69_MGP-SPRETEiJ-G0021131;transcript62_MGP-SPRETEiJ-G0021131|0.992;null;null;7
transcript62_MGP-SPRETEiJ-G0021131;transcript69_MGP-SPRETEiJ-G0021131|0.992;null;null;7
transcript70_MGP-SPRETEiJ-G0021131;null;null;null;8
transcript71_MGP-SPRETEiJ-G0021131;null;null;null;9
transcript72_MGP-SPRETEiJ-G0021131;null;null;null;10
transcript54_ENSMUSG00000054036;null;null;null;11
transcript57_MGP-PahariEiJ-G0020237;null;null;null;12
