nucHom;degHom;tsm
1.0;1.0;1.0
0.974;0.875;0.924
0.973;0.783;0.878
0.999;0.913;0.956
0.209;0.391;0.3
0.336;0.217;0.277
0.778;0.667;0.723
0.995;0.875;0.935
0.973;0.833;0.903
0.252;0.417;0.335
0.366;0.292;0.329
0.974;0.875;0.924
1.0;1.0;1.0
0.999;0.9;0.95
0.973;0.783;0.878
0.215;0.45;0.333
0.345;0.25;0.297
0.799;0.762;0.78
0.976;0.909;0.943
0.999;0.952;0.976
0.258;0.476;0.367
0.371;0.217;0.294
0.973;0.783;0.878
0.999;0.9;0.95
1.0;1.0;1.0
0.973;0.833;0.903
0.214;0.455;0.335
0.341;0.227;0.284
0.799;0.7;0.75
0.975;0.81;0.893
0.998;0.85;0.924
0.258;0.474;0.366
0.371;0.238;0.304
0.999;0.913;0.956
0.973;0.783;0.878
0.973;0.833;0.903
1.0;1.0;1.0
0.208;0.385;0.296
0.332;0.192;0.262
0.777;0.583;0.68
0.994;0.75;0.872
0.971;0.708;0.839
0.251;0.391;0.321
0.367;0.364;0.365
0.209;0.391;0.3
0.215;0.45;0.333
0.214;0.455;0.335
0.208;0.385;0.296
1.0;1.0;1.0
0.321;0.267;0.294
0.267;0.471;0.369
0.209;0.381;0.295
0.214;0.4;0.307
0.27;0.583;0.426
0.027;0.062;0.044
0.336;0.217;0.277
0.345;0.25;0.297
0.341;0.227;0.284
0.332;0.192;0.262
0.321;0.267;0.294
1.0;1.0;1.0
0.431;0.312;0.371
0.337;0.25;0.293
0.345;0.263;0.304
0.044;0.071;0.057
0.0;0.0;0.0
0.778;0.667;0.723
0.799;0.762;0.78
0.799;0.7;0.75
0.777;0.583;0.68
0.267;0.471;0.369
0.431;0.312;0.371
1.0;1.0;1.0
0.782;0.773;0.778
0.8;0.81;0.805
0.18;0.45;0.315
0.313;0.19;0.252
0.995;0.875;0.935
0.976;0.909;0.943
0.975;0.81;0.893
0.994;0.75;0.872
0.209;0.381;0.295
0.337;0.25;0.293
0.782;0.773;0.778
1.0;1.0;1.0
0.977;0.955;0.966
0.244;0.417;0.331
0.362;0.2;0.281
0.973;0.833;0.903
0.999;0.952;0.976
0.998;0.85;0.924
0.971;0.708;0.839
0.214;0.4;0.307
0.345;0.263;0.304
0.8;0.81;0.805
0.977;0.955;0.966
1.0;1.0;1.0
0.25;0.435;0.343
0.371;0.208;0.289
0.252;0.417;0.335
0.258;0.476;0.367
0.258;0.474;0.366
0.251;0.391;0.321
0.27;0.583;0.426
0.044;0.071;0.057
0.18;0.45;0.315
0.244;0.417;0.331
0.25;0.435;0.343
1.0;1.0;1.0
0.349;0.25;0.299
0.366;0.292;0.329
0.371;0.217;0.294
0.371;0.238;0.304
0.367;0.364;0.365
0.027;0.062;0.044
0.0;0.0;0.0
0.313;0.19;0.252
0.362;0.2;0.281
0.371;0.208;0.289
0.349;0.25;0.299
1.0;1.0;1.0
