id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript28_ENSMPUG00000020072;null;transcript7_ENSCCNG00000000226|0.941&transcript7_ENSSTOG00000019743|0.935;null;0
transcript27_ENSMLUG00000027828;null;transcript7_ENSCCNG00000000226|0.903;null;0
transcript16_ENSMLUG00000027828;null;transcript7_ENSCCNG00000000226|0.903;null;0
transcript15_ENSMLUG00000027828;transcript12_ENSMLUG00000027828|0.982;null;null;0
transcript12_ENSMLUG00000027828;transcript15_ENSMLUG00000027828|0.982;transcript12_ENSECAG00000007947|0.903;null;0
transcript25_ENSMPUG00000020072;null;transcript7_ENSCCNG00000000226|0.941&transcript25_ENSMLUG00000027828|0.92&transcript7_ENSSTOG00000019743|0.935;null;0
transcript7_ENSMPUG00000020072;null;transcript7_ENSCCNG00000000226|0.941&transcript7_ENSSTOG00000019743|0.935;null;0
transcript7_ENSCCNG00000000226;null;transcript28_ENSMPUG00000020072|0.941&transcript27_ENSMLUG00000027828|0.903&transcript16_ENSMLUG00000027828|0.903&transcript25_ENSMPUG00000020072|0.941&transcript7_ENSMPUG00000020072|0.941&transcript12_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0&transcript33_ENSECAG00000007947|1.0&transcript32_ENSECAG00000007947|1.0;null;0
transcript12_ENSECAG00000007947;transcript23_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0;transcript12_ENSMLUG00000027828|0.903&transcript7_ENSCCNG00000000226|1.0;null;0
transcript23_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript31_ENSECAG00000007947|1.0;null;null;0
transcript31_ENSECAG00000007947;transcript12_ENSECAG00000007947|1.0&transcript23_ENSECAG00000007947|1.0;transcript7_ENSCCNG00000000226|1.0;null;0
transcript33_ENSECAG00000007947;null;transcript7_ENSCCNG00000000226|1.0&transcript7_ENSSTOG00000019743|1.0;null;0
transcript32_ENSECAG00000007947;null;transcript7_ENSCCNG00000000226|1.0&transcript7_ENSSTOG00000019743|1.0;null;0
transcript26_ENSMLUG00000027828;transcript25_ENSMLUG00000027828|0.976;null;null;0
transcript25_ENSMLUG00000027828;transcript26_ENSMLUG00000027828|0.976;transcript25_ENSMPUG00000020072|0.92;null;0
transcript7_ENSSTOG00000019743;null;transcript28_ENSMPUG00000020072|0.935&transcript25_ENSMPUG00000020072|0.935&transcript7_ENSMPUG00000020072|0.935&transcript33_ENSECAG00000007947|1.0&transcript32_ENSECAG00000007947|1.0;null;0
transcript7_ENSMLUG00000027828;null;null;null;1
