id_gene;blocks
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000016134;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAPOG00000023408;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSAOCG00000015695;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
ENSPNYG00000024266;0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20
