nucHom;degHom;tsm
1.0;1.0;1.0
0.997;1.0;0.998
0.862;0.8;0.831
0.339;0.3;0.32
0.809;0.7;0.754
0.997;1.0;0.998
0.998;1.0;0.999
0.81;0.7;0.755
0.998;1.0;0.999
0.997;1.0;0.998
1.0;1.0;1.0
0.855;0.769;0.812
0.342;0.286;0.314
0.803;0.692;0.748
0.989;0.923;0.956
0.988;0.909;0.949
0.802;0.636;0.719
0.999;1.0;1.0
0.862;0.8;0.831
0.855;0.769;0.812
1.0;1.0;1.0
0.381;0.25;0.316
0.845;0.727;0.786
0.865;0.833;0.849
0.863;0.8;0.832
0.844;0.667;0.756
0.854;0.727;0.79
0.339;0.3;0.32
0.342;0.286;0.314
0.381;0.25;0.316
1.0;1.0;1.0
0.283;0.167;0.225
0.331;0.214;0.273
0.335;0.273;0.304
0.287;0.222;0.255
0.347;0.364;0.355
0.809;0.7;0.754
0.803;0.692;0.748
0.845;0.727;0.786
0.283;0.167;0.225
1.0;1.0;1.0
0.812;0.75;0.781
0.811;0.7;0.756
0.999;1.0;1.0
0.802;0.636;0.719
0.997;1.0;0.998
0.989;0.923;0.956
0.865;0.833;0.849
0.331;0.214;0.273
0.812;0.75;0.781
1.0;1.0;1.0
0.999;1.0;1.0
0.811;0.7;0.756
0.988;0.909;0.949
0.998;1.0;0.999
0.988;0.909;0.949
0.863;0.8;0.832
0.335;0.273;0.304
0.811;0.7;0.756
0.999;1.0;1.0
1.0;1.0;1.0
0.812;0.727;0.77
0.989;0.917;0.953
0.81;0.7;0.755
0.802;0.636;0.719
0.844;0.667;0.756
0.287;0.222;0.255
0.999;1.0;1.0
0.811;0.7;0.756
0.812;0.727;0.77
1.0;1.0;1.0
0.803;0.667;0.735
0.998;1.0;0.999
0.999;1.0;1.0
0.854;0.727;0.79
0.347;0.364;0.355
0.802;0.636;0.719
0.988;0.909;0.949
0.989;0.917;0.953
0.803;0.667;0.735
1.0;1.0;1.0
