;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000009524_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.909:0.7559999999999999:0.8390000000000001:0.879:0.97
1;ENSCAFT00000009525_90_90;ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.823:0.909:0.7559999999999999:0.968:0.879
2;ENST00000305852_90_90;ENST00000441005_90_90;0.7559999999999999
3;ENST00000357996_90_90;;
4;ENST00000379245_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.7559999999999999:0.909:0.8390000000000001:0.731:0.8140000000000001
5;ENST00000405912_90_90;ENSCAFT00000009525_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90:ENSMUST00000112487_90_90;0.823:0.7559999999999999:0.909:0.795:0.731
6;ENST00000413938_90_90;;
7;ENST00000414288_90_90;;
8;ENST00000432869_90_90;;
9;ENST00000441005_90_90;ENST00000305852_90_90;0.7559999999999999
10;ENST00000451623_90_90;;
11;ENSMUST00000070039_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000112487_90_90;0.968:0.795:0.879:0.731:0.905
12;ENSMUST00000112487_90_90;ENSCAFT00000009525_90_90:ENST00000405912_90_90:ENSCAFT00000009524_90_90:ENST00000379245_90_90:ENSMUST00000070039_90_90;0.879:0.731:0.97:0.8140000000000001:0.905
