;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000017221_90_90;ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.469:0.243:0.231:0.22399999999999998:0.47700000000000004:0.467:0.254:0.24100000000000002:0.467:0.47700000000000004
1;ENSCAFT00000027149_90_90;ENSCAFT00000017221_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.469:0.405:0.43799999999999994:0.429:0.948:0.9690000000000001:0.43799999999999994:0.41700000000000004:0.976:0.955
2;ENST00000256062_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.243:0.405:0.797:0.78:0.41100000000000003:0.40399999999999997:0.754:0.75:0.40399999999999997:0.41100000000000003
3;ENST00000539277_90_90;;
4;ENST00000550354_90_90;;
5;ENST00000551659_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.231:0.43799999999999994:0.797:0.983:0.426:0.441:0.841:0.8390000000000001:0.441:0.426
6;ENST00000552618_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.22399999999999998:0.429:0.78:0.983:0.41700000000000004:0.43200000000000005:0.831:0.853:0.43200000000000005:0.41700000000000004
7;ENST00000373701_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.47700000000000004:0.948:0.41100000000000003:0.426:0.41700000000000004:0.9790000000000001:0.45899999999999996:0.43799999999999994:0.972:0.993
8;ENST00000373719_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.467:0.9690000000000001:0.40399999999999997:0.441:0.43200000000000005:0.9790000000000001:0.455:0.435:0.993:0.972
9;ENST00000444774_90_90;ENSMUST00000203991_90_90;0.583
10;ENSMUST00000060095_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.254:0.43799999999999994:0.754:0.841:0.831:0.45899999999999996:0.455:0.97:0.452:0.455
11;ENSMUST00000100772_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000044475_90_90:ENSMUST00000119299_90_90;0.24100000000000002:0.41700000000000004:0.75:0.8390000000000001:0.853:0.43799999999999994:0.435:0.97:0.431:0.434
12;ENSMUST00000140797_90_90;;
13;ENSMUST00000203991_90_90;ENST00000444774_90_90;0.583
14;ENSMUST00000044475_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000119299_90_90;0.467:0.976:0.40399999999999997:0.441:0.43200000000000005:0.972:0.993:0.452:0.431:0.9790000000000001
15;ENSMUST00000119299_90_90;ENSCAFT00000017221_90_90:ENSCAFT00000027149_90_90:ENST00000256062_90_90:ENST00000551659_90_90:ENST00000552618_90_90:ENST00000373701_90_90:ENST00000373719_90_90:ENSMUST00000060095_90_90:ENSMUST00000100772_90_90:ENSMUST00000044475_90_90;0.47700000000000004:0.955:0.41100000000000003:0.426:0.41700000000000004:0.993:0.972:0.455:0.434:0.9790000000000001
