id_transcript;id_gene
ENSCAFT00000021589_90_90;ENSCAFG00000013614_90
ENSCAFT00000021597_90_90;ENSCAFG00000013614_90
ENSCAFT00000021600_90_90;ENSCAFG00000013614_90
ENST00000324432_90_90;ENSG00000091073_90
ENST00000413936_90_90;ENSG00000091073_90
ENST00000423646_90_90;ENSG00000091073_90
ENST00000425780_90_90;ENSG00000091073_90
ENST00000429179_90_90;ENSG00000091073_90
ENST00000430490_90_90;ENSG00000091073_90
ENST00000435251_90_90;ENSG00000091073_90
ENST00000435861_90_90;ENSG00000091073_90
ENST00000438930_90_90;ENSG00000091073_90
ENST00000442516_90_90;ENSG00000091073_90
ENST00000446600_90_90;ENSG00000091073_90
ENST00000446820_90_90;ENSG00000091073_90
ENST00000451769_90_90;ENSG00000091073_90
ENST00000456590_90_90;ENSG00000091073_90
ENST00000457529_90_90;ENSG00000091073_90
ENSMUST00000005072_90_90;ENSMUSG00000004947_90
ENSMUST00000111142_90_90;ENSMUSG00000004947_90
ENSMUST00000111144_90_90;ENSMUSG00000004947_90
ENSMUST00000111145_90_90;ENSMUSG00000004947_90
ENSMUST00000125827_90_90;ENSMUSG00000004947_90
ENSMUST00000130345_90_90;ENSMUSG00000004947_90
ENSMUST00000199239_90_90;ENSMUSG00000004947_90
