id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript31_ENSMUNG00000007775;transcript9_ENSMUNG00000007775|1.0&transcript33_ENSMUNG00000007775|1.0;null;null;0
transcript9_ENSMUNG00000007775;transcript31_ENSMUNG00000007775|1.0&transcript33_ENSMUNG00000007775|1.0;null;null;0
transcript33_ENSMUNG00000007775;transcript31_ENSMUNG00000007775|1.0&transcript9_ENSMUNG00000007775|1.0;null;null;0
transcript33_ENSMUNG00000002391;transcript30_ENSMUNG00000002391|1.0&transcript23_ENSMUNG00000002391|1.0;null;transcript21_ENSMUNG00000007775|0.947&transcript23_ENSMUNG00000007775|0.947&transcript23_ENSMUNG00000002377|0.667;1
transcript13_ENSMUNG00000002377;transcript23_ENSMUNG00000002377|1.0;null;transcript21_ENSMUNG00000007775|0.614&transcript23_ENSMUNG00000007775|0.614&transcript30_ENSMUNG00000002391|0.667&transcript23_ENSMUNG00000002391|0.667;1
transcript21_ENSMUNG00000007775;transcript23_ENSMUNG00000007775|1.0;null;transcript33_ENSMUNG00000002391|0.947&transcript13_ENSMUNG00000002377|0.614&transcript30_ENSMUNG00000002391|0.947;1
transcript23_ENSMUNG00000007775;transcript21_ENSMUNG00000007775|1.0;null;transcript33_ENSMUNG00000002391|0.947&transcript13_ENSMUNG00000002377|0.614&transcript30_ENSMUNG00000002391|0.947;1
transcript23_ENSMUNG00000002377;transcript13_ENSMUNG00000002377|1.0;null;transcript33_ENSMUNG00000002391|0.667;1
transcript30_ENSMUNG00000002391;transcript33_ENSMUNG00000002391|1.0&transcript23_ENSMUNG00000002391|1.0;null;transcript13_ENSMUNG00000002377|0.667&transcript21_ENSMUNG00000007775|0.947&transcript23_ENSMUNG00000007775|0.947;1
transcript23_ENSMUNG00000002391;transcript33_ENSMUNG00000002391|1.0&transcript30_ENSMUNG00000002391|1.0;null;transcript13_ENSMUNG00000002377|0.667;1
transcript25_ENSMUNG00000007775;null;null;null;2
transcript26_ENSMUNG00000007775;null;null;null;3
transcript30_ENSMUNG00000007775;null;null;transcript36_ENSMUNG00000002377|0.677;4
transcript36_ENSMUNG00000002377;null;null;transcript30_ENSMUNG00000007775|0.677;4
transcript32_ENSMUNG00000007775;null;null;null;5
transcript37_ENSMUNG00000002377;transcript38_ENSMUNG00000002377|0.971&transcript9_ENSMUNG00000002377|0.971;null;null;6
transcript38_ENSMUNG00000002377;transcript37_ENSMUNG00000002377|0.971;null;null;6
transcript9_ENSMUNG00000002377;transcript37_ENSMUNG00000002377|0.971;null;null;6
transcript27_ENSMUNG00000002377;transcript35_ENSMUNG00000002377|0.972;null;null;7
transcript35_ENSMUNG00000002377;transcript27_ENSMUNG00000002377|0.972;null;null;7
transcript10_ENSMUNG00000002391;null;null;null;8
