id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript6_ENSPCIG00000036398;null;transcript19_ENSMUNG00000007775|0.581&transcript23_ENSMUNG00000007775|0.581&transcript7_ENSMUNG00000002377|0.581&transcript28_ENSMUNG00000002377|0.581&transcript7_ENSMUNG00000002391|0.63&transcript3_ENSPNYG00000024266|0.802&transcript3_ENSXMAG00000026005|0.802;null;0
transcript7_ENSMUNG00000007775;transcript19_ENSMUNG00000007775|1.0&transcript23_ENSMUNG00000007775|1.0;null;transcript7_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;0
transcript19_ENSMUNG00000007775;transcript7_ENSMUNG00000007775|1.0&transcript23_ENSMUNG00000007775|1.0;transcript6_ENSPCIG00000036398|0.581&transcript3_ENSPNYG00000024266|0.768&transcript3_ENSXMAG00000026005|0.768;transcript19_ENSMUNG00000002377|1.0;0
transcript22_ENSMUNG00000007775;null;null;transcript7_ENSMUNG00000002391|0.72;0
transcript23_ENSMUNG00000007775;transcript7_ENSMUNG00000007775|1.0&transcript19_ENSMUNG00000007775|1.0;transcript6_ENSPCIG00000036398|0.581&transcript3_ENSPNYG00000024266|0.768&transcript3_ENSXMAG00000026005|0.768;transcript27_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;0
transcript7_ENSMUNG00000002377;transcript19_ENSMUNG00000002377|1.0&transcript27_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;transcript6_ENSPCIG00000036398|0.581;transcript7_ENSMUNG00000007775|1.0;0
transcript19_ENSMUNG00000002377;transcript7_ENSMUNG00000002377|1.0&transcript27_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;transcript3_ENSPNYG00000024266|0.768&transcript3_ENSXMAG00000026005|0.768;transcript19_ENSMUNG00000007775|1.0;0
transcript27_ENSMUNG00000002377;transcript7_ENSMUNG00000002377|1.0&transcript19_ENSMUNG00000002377|1.0&transcript28_ENSMUNG00000002377|1.0;null;transcript23_ENSMUNG00000007775|1.0;0
transcript28_ENSMUNG00000002377;transcript7_ENSMUNG00000002377|1.0&transcript19_ENSMUNG00000002377|1.0&transcript27_ENSMUNG00000002377|1.0;transcript6_ENSPCIG00000036398|0.581;transcript7_ENSMUNG00000007775|1.0&transcript23_ENSMUNG00000007775|1.0;0
transcript7_ENSMUNG00000002391;null;transcript6_ENSPCIG00000036398|0.63&transcript3_ENSPNYG00000024266|0.828&transcript3_ENSXMAG00000026005|0.828;transcript22_ENSMUNG00000007775|0.72;0
transcript3_ENSPNYG00000024266;null;transcript6_ENSPCIG00000036398|0.802&transcript19_ENSMUNG00000007775|0.768&transcript23_ENSMUNG00000007775|0.768&transcript19_ENSMUNG00000002377|0.768&transcript7_ENSMUNG00000002391|0.828&transcript3_ENSXMAG00000026005|1.0;null;0
transcript3_ENSXMAG00000026005;null;transcript6_ENSPCIG00000036398|0.802&transcript19_ENSMUNG00000007775|0.768&transcript23_ENSMUNG00000007775|0.768&transcript19_ENSMUNG00000002377|0.768&transcript7_ENSMUNG00000002391|0.828&transcript3_ENSPNYG00000024266|1.0;null;0
