id_transcript;id_gene
ENSCAFT00000005773_90_90;ENSCAFG00000003589_90
ENST00000391851_90_90;ENSG00000126457_90
ENST00000454376_90_90;ENSG00000126457_90
ENST00000524771_90_90;ENSG00000126457_90
ENST00000526224_90_90;ENSG00000126457_90
ENST00000527382_90_90;ENSG00000126457_90
ENST00000528623_90_90;ENSG00000126457_90
ENST00000529284_90_90;ENSG00000126457_90
ENST00000529836_90_90;ENSG00000126457_90
ENST00000532489_90_90;ENSG00000126457_90
ENST00000534280_90_90;ENSG00000126457_90
ENST00000534465_90_90;ENSG00000126457_90
ENST00000610806_90_90;ENSG00000126457_90
ENSMUST00000045325_90_90;ENSMUSG00000109324_90
ENSMUST00000107843_90_90;ENSMUSG00000109324_90
ENSMUST00000207370_90_90;ENSMUSG00000109324_90
ENSMUST00000207522_90_90;ENSMUSG00000109324_90
ENSMUST00000207659_90_90;ENSMUSG00000109324_90
ENSMUST00000208312_90_90;ENSMUSG00000109324_90
ENSMUST00000208778_90_90;ENSMUSG00000109324_90
ENSMUST00000208829_90_90;ENSMUSG00000109324_90
ENSMUST00000208938_90_90;ENSMUSG00000109324_90
ENSMUST00000209056_90_90;ENSMUSG00000109324_90
ENSMUST00000209124_90_90;ENSMUSG00000109324_90
