id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSMUSG00000054036;null;transcript7_ENSMSIG00000000513|0.907;null;0
transcript7_ENSMSIG00000000513;null;transcript7_ENSMUSG00000054036|0.907;null;0
transcript43_MGP-CAROLIEiJ-G0020234;null;transcript41_ENSMSIG00000000513|0.974&transcript41_MGP-SPRETEiJ-G0021131|0.978&transcript43_ENSMSIG00000000513|0.974;null;1
transcript41_ENSMSIG00000000513;transcript43_ENSMSIG00000000513|1.0;transcript43_MGP-CAROLIEiJ-G0020234|0.974&transcript41_MGP-SPRETEiJ-G0021131|0.978;null;1
transcript41_MGP-SPRETEiJ-G0021131;null;transcript43_MGP-CAROLIEiJ-G0020234|0.978&transcript41_ENSMSIG00000000513|0.978&transcript43_ENSMSIG00000000513|0.978;null;1
transcript43_ENSMSIG00000000513;transcript41_ENSMSIG00000000513|1.0;transcript43_MGP-CAROLIEiJ-G0020234|0.974&transcript41_MGP-SPRETEiJ-G0021131|0.978;null;1
transcript26_ENSMSIG00000000513;transcript47_ENSMSIG00000000513|1.0;transcript35_ENSMUGG00000013592|0.648&transcript26_MGP-PahariEiJ-G0020237|0.983&transcript34_ENSMUGG00000013592|0.648;null;2
transcript18_ENSRNOG00000031503;null;transcript26_MGP-PahariEiJ-G0020237|0.634&transcript18_ENSMUGG00000013592|0.952;null;2
transcript35_ENSMUGG00000013592;transcript34_ENSMUGG00000013592|1.0;transcript26_ENSMSIG00000000513|0.648&transcript47_ENSMSIG00000000513|0.648;null;2
transcript47_ENSMSIG00000000513;transcript26_ENSMSIG00000000513|1.0;transcript35_ENSMUGG00000013592|0.648&transcript26_MGP-PahariEiJ-G0020237|0.983&transcript34_ENSMUGG00000013592|0.648;null;2
transcript26_MGP-PahariEiJ-G0020237;null;transcript26_ENSMSIG00000000513|0.983&transcript18_ENSRNOG00000031503|0.634&transcript47_ENSMSIG00000000513|0.983;null;2
transcript34_ENSMUGG00000013592;transcript35_ENSMUGG00000013592|1.0;transcript26_ENSMSIG00000000513|0.648&transcript47_ENSMSIG00000000513|0.648;null;2
transcript18_ENSMUGG00000013592;null;transcript18_ENSRNOG00000031503|0.952;null;2
transcript33_MGP-CAROLIEiJ-G0020234;null;transcript33_ENSRNOG00000031503|0.923&transcript33_ENSMUGG00000013592|0.985;null;3
transcript33_ENSRNOG00000031503;null;transcript33_MGP-CAROLIEiJ-G0020234|0.923&transcript33_ENSMUGG00000013592|0.928;null;3
transcript33_ENSMUGG00000013592;null;transcript33_MGP-CAROLIEiJ-G0020234|0.985&transcript33_ENSRNOG00000031503|0.928;null;3
transcript49_ENSMSIG00000000513;null;null;null;4
transcript48_ENSMSIG00000000513;transcript46_ENSMSIG00000000513|1.0;null;null;5
transcript46_ENSMSIG00000000513;transcript48_ENSMSIG00000000513|1.0;null;null;5
transcript23_ENSRNOG00000031503;transcript21_ENSRNOG00000031503|1.0;transcript36_ENSMUSG00000054036|0.907&transcript22_MGP-CAROLIEiJ-G0020234|0.92&transcript22_MGP-SPRETEiJ-G0021131|0.918;null;6
transcript36_ENSMUSG00000054036;null;transcript23_ENSRNOG00000031503|0.907&transcript22_MGP-CAROLIEiJ-G0020234|0.97&transcript21_ENSRNOG00000031503|0.907&transcript22_MGP-SPRETEiJ-G0021131|0.976;null;6
transcript22_MGP-CAROLIEiJ-G0020234;null;transcript23_ENSRNOG00000031503|0.92&transcript36_ENSMUSG00000054036|0.97&transcript21_ENSRNOG00000031503|0.92&transcript22_MGP-SPRETEiJ-G0021131|0.982;null;6
transcript21_ENSRNOG00000031503;transcript23_ENSRNOG00000031503|1.0;transcript36_ENSMUSG00000054036|0.907&transcript22_MGP-CAROLIEiJ-G0020234|0.92&transcript22_MGP-SPRETEiJ-G0021131|0.918;null;6
transcript22_MGP-SPRETEiJ-G0021131;null;transcript23_ENSRNOG00000031503|0.918&transcript36_ENSMUSG00000054036|0.976&transcript22_MGP-CAROLIEiJ-G0020234|0.982&transcript21_ENSRNOG00000031503|0.918;null;6
transcript8_MGP-CAROLIEiJ-G0020234;null;null;null;7
transcript32_ENSRNOG00000031503;null;transcript32_ENSMUGG00000013592|0.926&transcript42_MGP-CAROLIEiJ-G0020234|0.921&transcript32_MGP-CAROLIEiJ-G0020234|0.921;null;8
transcript32_ENSMUGG00000013592;null;transcript32_ENSRNOG00000031503|0.926&transcript42_MGP-CAROLIEiJ-G0020234|0.986&transcript32_MGP-CAROLIEiJ-G0020234|0.986;null;8
transcript42_MGP-CAROLIEiJ-G0020234;transcript32_MGP-CAROLIEiJ-G0020234|1.0;transcript32_ENSRNOG00000031503|0.921&transcript32_ENSMUGG00000013592|0.986;null;8
transcript32_MGP-CAROLIEiJ-G0020234;transcript42_MGP-CAROLIEiJ-G0020234|1.0;transcript32_ENSRNOG00000031503|0.921&transcript32_ENSMUGG00000013592|0.986;null;8
transcript19_ENSRNOG00000031503;null;null;null;9
transcript9_ENSRNOG00000031503;null;null;null;10
