nucHom;degHom;tsm
1.0;1.0;1.0
0.116;0.105;0.111
0.17;0.105;0.138
0.158;0.368;0.263
0.084;0.158;0.121
0.05;0.158;0.104
0.05;0.158;0.104
0.05;0.158;0.104
0.139;0.316;0.228
0.999;0.947;0.973
0.711;0.842;0.776
0.711;0.842;0.776
0.711;0.842;0.776
0.959;0.895;0.927
0.696;0.789;0.742
0.999;0.947;0.973
0.05;0.105;0.077
0.671;0.789;0.73
0.985;0.895;0.94
0.05;0.158;0.104
1.0;1.0;1.0
0.985;0.95;0.968
0.047;0.05;0.049
0.975;0.95;0.962
0.96;0.95;0.955
0.21;0.45;0.33
0.116;0.105;0.111
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.109;0.143;0.126
0.149;0.158;0.153
0.149;0.158;0.153
0.149;0.158;0.153
0.113;0.15;0.132
0.151;0.167;0.159
0.109;0.143;0.126
0.0;0.0;0.0
0.157;0.167;0.162
0.11;0.15;0.13
0.0;0.0;0.0
0.116;0.105;0.111
0.118;0.111;0.114
0.0;0.0;0.0
0.119;0.111;0.115
0.121;0.111;0.116
0.0;0.0;0.0
0.17;0.105;0.138
0.0;0.0;0.0
1.0;1.0;1.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.0;0.0;0.0
0.17;0.095;0.133
0.239;0.105;0.172
0.239;0.105;0.172
0.239;0.105;0.172
0.177;0.1;0.139
0.244;0.111;0.177
0.17;0.095;0.133
0.0;0.0;0.0
0.253;0.111;0.182
0.173;0.1;0.137
0.0;0.0;0.0
0.17;0.105;0.138
0.173;0.111;0.142
0.0;0.0;0.0
0.175;0.111;0.143
0.177;0.111;0.144
0.0;0.0;0.0
0.158;0.368;0.263
0.0;0.0;0.0
0.0;0.0;0.0
1.0;1.0;1.0
0.53;0.5;0.515
0.287;0.2;0.243
0.287;0.2;0.243
0.287;0.2;0.243
0.879;0.875;0.877
0.159;0.4;0.28
0.223;0.444;0.334
0.223;0.444;0.334
0.223;0.444;0.334
0.119;0.35;0.234
0.228;0.471;0.349
0.159;0.4;0.28
0.313;0.222;0.268
0.167;0.389;0.278
0.161;0.421;0.291
0.287;0.2;0.243
0.158;0.368;0.263
0.161;0.389;0.275
0.294;0.143;0.218
0.163;0.389;0.276
0.118;0.316;0.217
0.756;0.778;0.767
0.084;0.158;0.121
0.0;0.0;0.0
0.0;0.0;0.0
0.53;0.5;0.515
1.0;1.0;1.0
0.5;0.333;0.416
0.5;0.333;0.416
0.5;0.333;0.416
0.603;0.571;0.587
0.084;0.2;0.142
0.118;0.222;0.17
0.118;0.222;0.17
0.118;0.222;0.17
0.088;0.211;0.149
0.121;0.235;0.178
0.084;0.2;0.142
0.586;0.4;0.493
0.125;0.235;0.18
0.085;0.211;0.148
0.5;0.333;0.416
0.084;0.158;0.121
0.085;0.167;0.126
0.556;0.333;0.445
0.086;0.167;0.127
0.087;0.167;0.127
0.4;0.333;0.367
0.05;0.158;0.104
0.0;0.0;0.0
0.0;0.0;0.0
0.287;0.2;0.243
0.5;0.333;0.416
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.322;0.222;0.272
0.049;0.091;0.07
0.069;0.1;0.085
0.069;0.1;0.085
0.069;0.1;0.085
0.051;0.095;0.073
0.07;0.105;0.087
0.049;0.091;0.07
0.741;0.4;0.571
0.073;0.105;0.089
0.05;0.095;0.073
1.0;1.0;1.0
0.05;0.158;0.104
0.051;0.167;0.109
0.924;0.333;0.629
0.052;0.167;0.11
0.053;0.167;0.11
0.241;0.333;0.287
0.05;0.158;0.104
0.0;0.0;0.0
0.0;0.0;0.0
0.287;0.2;0.243
0.5;0.333;0.416
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.322;0.222;0.272
0.049;0.091;0.07
0.069;0.1;0.085
0.069;0.1;0.085
0.069;0.1;0.085
0.051;0.095;0.073
0.07;0.105;0.087
0.049;0.091;0.07
0.741;0.4;0.571
0.073;0.105;0.089
0.05;0.095;0.073
1.0;1.0;1.0
0.05;0.158;0.104
0.051;0.167;0.109
0.924;0.333;0.629
0.052;0.167;0.11
0.053;0.167;0.11
0.241;0.333;0.287
0.05;0.158;0.104
0.0;0.0;0.0
0.0;0.0;0.0
0.287;0.2;0.243
0.5;0.333;0.416
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.322;0.222;0.272
0.049;0.091;0.07
0.069;0.1;0.085
0.069;0.1;0.085
0.069;0.1;0.085
0.051;0.095;0.073
0.07;0.105;0.087
0.049;0.091;0.07
0.741;0.4;0.571
0.073;0.105;0.089
0.05;0.095;0.073
1.0;1.0;1.0
0.05;0.158;0.104
0.051;0.167;0.109
0.924;0.333;0.629
0.052;0.167;0.11
0.053;0.167;0.11
0.241;0.333;0.287
0.139;0.316;0.228
0.0;0.0;0.0
0.0;0.0;0.0
0.879;0.875;0.877
0.603;0.571;0.587
0.322;0.222;0.272
0.322;0.222;0.272
0.322;0.222;0.272
1.0;1.0;1.0
0.14;0.35;0.245
0.196;0.389;0.292
0.196;0.389;0.292
0.196;0.389;0.292
0.1;0.3;0.2
0.2;0.412;0.306
0.14;0.35;0.245
0.356;0.25;0.303
0.14;0.333;0.237
0.142;0.368;0.255
0.322;0.222;0.272
0.139;0.316;0.228
0.141;0.333;0.237
0.335;0.167;0.251
0.143;0.333;0.238
0.099;0.263;0.181
0.664;0.667;0.665
0.999;0.947;0.973
0.109;0.143;0.126
0.17;0.095;0.133
0.159;0.4;0.28
0.084;0.2;0.142
0.049;0.091;0.07
0.049;0.091;0.07
0.049;0.091;0.07
0.14;0.35;0.245
1.0;1.0;1.0
0.712;0.9;0.806
0.712;0.9;0.806
0.712;0.9;0.806
0.96;0.95;0.955
0.697;0.85;0.773
1.0;1.0;1.0
0.05;0.095;0.073
0.672;0.85;0.761
0.985;0.95;0.968
0.049;0.091;0.07
0.999;0.947;0.973
0.985;0.895;0.94
0.047;0.056;0.052
0.974;0.895;0.934
0.959;0.895;0.927
0.209;0.421;0.315
0.711;0.842;0.776
0.149;0.158;0.153
0.239;0.105;0.172
0.223;0.444;0.334
0.118;0.222;0.17
0.069;0.1;0.085
0.069;0.1;0.085
0.069;0.1;0.085
0.196;0.389;0.292
0.712;0.9;0.806
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.672;0.85;0.761
0.979;0.944;0.962
0.712;0.9;0.806
0.07;0.105;0.087
0.944;0.944;0.944
0.697;0.85;0.773
0.069;0.1;0.085
0.711;0.842;0.776
0.696;0.789;0.742
0.066;0.062;0.064
0.73;0.889;0.809
0.671;0.789;0.73
0.294;0.471;0.382
0.711;0.842;0.776
0.149;0.158;0.153
0.239;0.105;0.172
0.223;0.444;0.334
0.118;0.222;0.17
0.069;0.1;0.085
0.069;0.1;0.085
0.069;0.1;0.085
0.196;0.389;0.292
0.712;0.9;0.806
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.672;0.85;0.761
0.979;0.944;0.962
0.712;0.9;0.806
0.07;0.105;0.087
0.944;0.944;0.944
0.697;0.85;0.773
0.069;0.1;0.085
0.711;0.842;0.776
0.696;0.789;0.742
0.066;0.062;0.064
0.73;0.889;0.809
0.671;0.789;0.73
0.294;0.471;0.382
0.711;0.842;0.776
0.149;0.158;0.153
0.239;0.105;0.172
0.223;0.444;0.334
0.118;0.222;0.17
0.069;0.1;0.085
0.069;0.1;0.085
0.069;0.1;0.085
0.196;0.389;0.292
0.712;0.9;0.806
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.672;0.85;0.761
0.979;0.944;0.962
0.712;0.9;0.806
0.07;0.105;0.087
0.944;0.944;0.944
0.697;0.85;0.773
0.069;0.1;0.085
0.711;0.842;0.776
0.696;0.789;0.742
0.066;0.062;0.064
0.73;0.889;0.809
0.671;0.789;0.73
0.294;0.471;0.382
0.959;0.895;0.927
0.113;0.15;0.132
0.177;0.1;0.139
0.119;0.35;0.234
0.088;0.211;0.149
0.051;0.095;0.073
0.051;0.095;0.073
0.051;0.095;0.073
0.1;0.3;0.2
0.96;0.95;0.955
0.672;0.85;0.761
0.672;0.85;0.761
0.672;0.85;0.761
1.0;1.0;1.0
0.657;0.8;0.729
0.96;0.95;0.955
0.052;0.1;0.076
0.7;0.895;0.797
0.945;0.9;0.922
0.051;0.095;0.073
0.959;0.895;0.927
0.945;0.842;0.893
0.049;0.059;0.054
0.934;0.842;0.888
0.999;0.944;0.972
0.169;0.368;0.269
0.696;0.789;0.742
0.151;0.167;0.159
0.244;0.111;0.177
0.228;0.471;0.349
0.121;0.235;0.178
0.07;0.105;0.087
0.07;0.105;0.087
0.07;0.105;0.087
0.2;0.412;0.306
0.697;0.85;0.773
0.979;0.944;0.962
0.979;0.944;0.962
0.979;0.944;0.962
0.657;0.8;0.729
1.0;1.0;1.0
0.697;0.85;0.773
0.072;0.111;0.091
0.923;0.889;0.906
0.708;0.895;0.801
0.07;0.105;0.087
0.696;0.789;0.742
0.707;0.833;0.77
0.067;0.067;0.067
0.714;0.833;0.773
0.657;0.737;0.697
0.3;0.5;0.4
0.999;0.947;0.973
0.109;0.143;0.126
0.17;0.095;0.133
0.159;0.4;0.28
0.084;0.2;0.142
0.049;0.091;0.07
0.049;0.091;0.07
0.049;0.091;0.07
0.14;0.35;0.245
1.0;1.0;1.0
0.712;0.9;0.806
0.712;0.9;0.806
0.712;0.9;0.806
0.96;0.95;0.955
0.697;0.85;0.773
1.0;1.0;1.0
0.05;0.095;0.073
0.672;0.85;0.761
0.985;0.95;0.968
0.049;0.091;0.07
0.999;0.947;0.973
0.985;0.895;0.94
0.047;0.056;0.052
0.974;0.895;0.934
0.959;0.895;0.927
0.209;0.421;0.315
0.05;0.105;0.077
0.0;0.0;0.0
0.0;0.0;0.0
0.313;0.222;0.268
0.586;0.4;0.493
0.741;0.4;0.571
0.741;0.4;0.571
0.741;0.4;0.571
0.356;0.25;0.303
0.05;0.095;0.073
0.07;0.105;0.087
0.07;0.105;0.087
0.07;0.105;0.087
0.052;0.1;0.076
0.072;0.111;0.091
0.05;0.095;0.073
1.0;1.0;1.0
0.074;0.111;0.092
0.051;0.1;0.075
0.741;0.4;0.571
0.05;0.105;0.077
0.051;0.111;0.081
0.93;0.5;0.715
0.051;0.111;0.081
0.052;0.111;0.082
0.239;0.222;0.23
0.671;0.789;0.73
0.157;0.167;0.162
0.253;0.111;0.182
0.167;0.389;0.278
0.125;0.235;0.18
0.073;0.105;0.089
0.073;0.105;0.089
0.073;0.105;0.089
0.14;0.333;0.237
0.672;0.85;0.761
0.944;0.944;0.944
0.944;0.944;0.944
0.944;0.944;0.944
0.7;0.895;0.797
0.923;0.889;0.906
0.672;0.85;0.761
0.074;0.111;0.092
1.0;1.0;1.0
0.657;0.8;0.729
0.073;0.105;0.089
0.671;0.789;0.73
0.657;0.737;0.697
0.069;0.067;0.068
0.689;0.833;0.761
0.699;0.833;0.766
0.238;0.412;0.325
0.985;0.895;0.94
0.11;0.15;0.13
0.173;0.1;0.137
0.161;0.421;0.291
0.085;0.211;0.148
0.05;0.095;0.073
0.05;0.095;0.073
0.05;0.095;0.073
0.142;0.368;0.255
0.985;0.95;0.968
0.697;0.85;0.773
0.697;0.85;0.773
0.697;0.85;0.773
0.945;0.9;0.922
0.708;0.895;0.801
0.985;0.95;0.968
0.051;0.1;0.075
0.657;0.8;0.729
1.0;1.0;1.0
0.05;0.095;0.073
0.985;0.895;0.94
0.999;0.944;0.972
0.047;0.059;0.053
0.959;0.842;0.9
0.945;0.842;0.893
0.212;0.444;0.328
0.05;0.158;0.104
0.0;0.0;0.0
0.0;0.0;0.0
0.287;0.2;0.243
0.5;0.333;0.416
1.0;1.0;1.0
1.0;1.0;1.0
1.0;1.0;1.0
0.322;0.222;0.272
0.049;0.091;0.07
0.069;0.1;0.085
0.069;0.1;0.085
0.069;0.1;0.085
0.051;0.095;0.073
0.07;0.105;0.087
0.049;0.091;0.07
0.741;0.4;0.571
0.073;0.105;0.089
0.05;0.095;0.073
1.0;1.0;1.0
0.05;0.158;0.104
0.051;0.167;0.109
0.924;0.333;0.629
0.052;0.167;0.11
0.053;0.167;0.11
0.241;0.333;0.287
1.0;1.0;1.0
0.116;0.105;0.111
0.17;0.105;0.138
0.158;0.368;0.263
0.084;0.158;0.121
0.05;0.158;0.104
0.05;0.158;0.104
0.05;0.158;0.104
0.139;0.316;0.228
0.999;0.947;0.973
0.711;0.842;0.776
0.711;0.842;0.776
0.711;0.842;0.776
0.959;0.895;0.927
0.696;0.789;0.742
0.999;0.947;0.973
0.05;0.105;0.077
0.671;0.789;0.73
0.985;0.895;0.94
0.05;0.158;0.104
1.0;1.0;1.0
0.985;0.95;0.968
0.047;0.05;0.049
0.96;0.905;0.932
0.96;0.95;0.955
0.21;0.45;0.33
0.985;0.95;0.968
0.118;0.111;0.114
0.173;0.111;0.142
0.161;0.389;0.275
0.085;0.167;0.126
0.051;0.167;0.109
0.051;0.167;0.109
0.051;0.167;0.109
0.141;0.333;0.237
0.985;0.895;0.94
0.696;0.789;0.742
0.696;0.789;0.742
0.696;0.789;0.742
0.945;0.842;0.893
0.707;0.833;0.77
0.985;0.895;0.94
0.051;0.111;0.081
0.657;0.737;0.697
0.999;0.944;0.972
0.051;0.167;0.109
0.985;0.95;0.968
1.0;1.0;1.0
0.047;0.053;0.05
0.945;0.857;0.901
0.945;0.9;0.922
0.213;0.474;0.343
0.047;0.05;0.049
0.0;0.0;0.0
0.0;0.0;0.0
0.294;0.143;0.218
0.556;0.333;0.445
0.924;0.333;0.629
0.924;0.333;0.629
0.924;0.333;0.629
0.335;0.167;0.251
0.047;0.056;0.052
0.066;0.062;0.064
0.066;0.062;0.064
0.066;0.062;0.064
0.049;0.059;0.054
0.067;0.067;0.067
0.047;0.056;0.052
0.93;0.5;0.715
0.069;0.067;0.068
0.047;0.059;0.053
0.924;0.333;0.629
0.047;0.05;0.049
0.047;0.053;0.05
1.0;1.0;1.0
0.047;0.05;0.049
0.049;0.053;0.051
0.222;0.111;0.167
0.975;0.95;0.962
0.119;0.111;0.115
0.175;0.111;0.143
0.163;0.389;0.276
0.086;0.167;0.127
0.052;0.167;0.11
0.052;0.167;0.11
0.052;0.167;0.11
0.143;0.333;0.238
0.974;0.895;0.934
0.73;0.889;0.809
0.73;0.889;0.809
0.73;0.889;0.809
0.934;0.842;0.888
0.714;0.833;0.773
0.974;0.895;0.934
0.051;0.111;0.081
0.689;0.833;0.761
0.959;0.842;0.9
0.052;0.167;0.11
0.96;0.905;0.932
0.945;0.857;0.901
0.047;0.05;0.049
1.0;1.0;1.0
0.92;0.857;0.889
0.212;0.45;0.331
0.96;0.95;0.955
0.121;0.111;0.116
0.177;0.111;0.144
0.118;0.316;0.217
0.087;0.167;0.127
0.053;0.167;0.11
0.053;0.167;0.11
0.053;0.167;0.11
0.099;0.263;0.181
0.959;0.895;0.927
0.671;0.789;0.73
0.671;0.789;0.73
0.671;0.789;0.73
0.999;0.944;0.972
0.657;0.737;0.697
0.959;0.895;0.927
0.052;0.111;0.082
0.699;0.833;0.766
0.945;0.842;0.893
0.053;0.167;0.11
0.96;0.95;0.955
0.945;0.9;0.922
0.049;0.053;0.051
0.92;0.857;0.889
1.0;1.0;1.0
0.17;0.4;0.285
0.21;0.45;0.33
0.0;0.0;0.0
0.0;0.0;0.0
0.756;0.778;0.767
0.4;0.333;0.367
0.241;0.333;0.287
0.241;0.333;0.287
0.241;0.333;0.287
0.664;0.667;0.665
0.209;0.421;0.315
0.294;0.471;0.382
0.294;0.471;0.382
0.294;0.471;0.382
0.169;0.368;0.269
0.3;0.5;0.4
0.209;0.421;0.315
0.239;0.222;0.23
0.238;0.412;0.325
0.212;0.444;0.328
0.241;0.333;0.287
0.21;0.45;0.33
0.213;0.474;0.343
0.222;0.111;0.167
0.212;0.45;0.331
0.17;0.4;0.285
1.0;1.0;1.0
