id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript7_ENSPEMG00000024651;null;transcript7_MGP-CAROLIEiJ-G0020234|0.899&transcript7_ENSMUGG00000013592|0.899&transcript7_ENSCGRG00000018457|1.0&transcript7_ENSMUGG00000013649|1.0&transcript7_ENSCGRG00015005362|1.0;null;0
transcript7_MGP-CAROLIEiJ-G0020234;null;transcript7_ENSPEMG00000024651|0.899&transcript7_ENSMUGG00000013592|0.8&transcript7_ENSCGRG00000018457|0.899&transcript7_ENSMUGG00000013649|0.899&transcript7_ENSCGRG00015005362|0.899;null;0
transcript7_ENSMUGG00000013592;null;transcript7_ENSPEMG00000024651|0.899&transcript7_MGP-CAROLIEiJ-G0020234|0.8&transcript7_ENSCGRG00000018457|0.899&transcript7_ENSCGRG00015005362|0.899;transcript7_ENSMUGG00000013649|0.899;0
transcript7_ENSCGRG00000018457;null;transcript7_ENSPEMG00000024651|1.0&transcript7_MGP-CAROLIEiJ-G0020234|0.899&transcript7_ENSMUGG00000013592|0.899&transcript7_ENSMUGG00000013649|1.0&transcript7_ENSCGRG00015005362|1.0;null;0
transcript7_ENSMUGG00000013649;null;transcript7_ENSPEMG00000024651|1.0&transcript7_MGP-CAROLIEiJ-G0020234|0.899&transcript7_ENSCGRG00000018457|1.0&transcript7_ENSCGRG00015005362|1.0;transcript7_ENSMUGG00000013592|0.899;0
transcript7_ENSCGRG00015005362;null;transcript7_ENSPEMG00000024651|1.0&transcript7_MGP-CAROLIEiJ-G0020234|0.899&transcript7_ENSMUGG00000013592|0.899&transcript7_ENSCGRG00000018457|1.0&transcript7_ENSMUGG00000013649|1.0;null;0
transcript59_MGP-CAROLIEiJ-G0020234;transcript57_MGP-CAROLIEiJ-G0020234|1.0;null;null;1
transcript57_MGP-CAROLIEiJ-G0020234;transcript59_MGP-CAROLIEiJ-G0020234|1.0;null;null;1
transcript58_MGP-CAROLIEiJ-G0020234;null;null;null;2
transcript28_ENSMUGG00000013649;null;transcript54_ENSCGRG00015005362|0.98;null;3
transcript54_ENSCGRG00015005362;null;transcript28_ENSMUGG00000013649|0.98;null;3
transcript52_ENSCGRG00015005362;null;transcript52_ENSMUGG00000013592|0.807;null;4
transcript42_ENSMUGG00000013592;transcript52_ENSMUGG00000013592|0.851;null;transcript42_ENSMUGG00000013649|0.822;4
transcript42_ENSMUGG00000013649;null;null;transcript42_ENSMUGG00000013592|0.822;4
transcript52_ENSMUGG00000013592;transcript42_ENSMUGG00000013592|0.851;transcript52_ENSCGRG00015005362|0.807;null;4
transcript53_ENSCGRG00015005362;null;null;null;5
transcript55_ENSCGRG00015005362;null;null;null;6
