id_transcript;id_transcript;orthologs
ENSCAFT00000017839_90_90;ENSCAFT00000017839_90_90;null
ENSCAFT00000046942_90_90;ENSCAFT00000046942_90_90;null
ENST00000229395_90_90;ENST00000229395_90_90;ENSMUST00000111663_90_90
ENST00000327214_90_90;ENST00000327214_90_90;ENSMUST00000067404_90_90
ENST00000544111_90_90;ENST00000544111_90_90;null
ENST00000546072_90_90;ENST00000546072_90_90;ENSMUST00000037836_90_90:ENSMUST00000058245_90_90
ENSMUST00000037836_90_90;ENSMUST00000037836_90_90;ENST00000546072_90_90
ENSMUST00000058245_90_90;ENSMUST00000058245_90_90;ENST00000546072_90_90
ENSMUST00000067404_90_90;ENSMUST00000067404_90_90;ENST00000327214_90_90
ENSMUST00000111663_90_90;ENSMUST00000111663_90_90;ENST00000229395_90_90
