id_transcript;id_transcript;block_sequence
ENSCAFT00000017864_90_90;ENSCAFT00000017864_90_90;0.2.3.10.11.12.13.14.15.16.17.18.19.20.22.24.25.26.28.30.32.34
ENST00000318445_90_90;ENST00000318445_90_90;1.2.3.5.11.12.13.14.15.16.17.18.19.20.22.24.25.26.27.28.29.30.31.32.33
ENST00000424469_90_90;ENST00000424469_90_90;1.2.3.5.11.12.13.14.15.16.17.18.19.20.22.24.25.37
ENST00000553304_90_90;ENST00000553304_90_90;7.9.10.11
ENST00000555210_90_90;ENST00000555210_90_90;17.18
ENST00000555892_90_90;ENST00000555892_90_90;18
ENSMUST00000026897_90_90;ENSMUST00000026897_90_90;1.2.3.4.11.12.13.14.15.16.17.18.19.35.36
ENSMUST00000098371_90_90;ENSMUST00000098371_90_90;1.2.3.4.11.12.13.14.15.16.17.18.19.35.37
ENSMUST00000107453_90_90;ENSMUST00000107453_90_90;1.2.3.4.11.12.13.14.15.16.17.18.19.20.21.22.23.24
ENSMUST00000134539_90_90;ENSMUST00000134539_90_90;3.4.11.12.13.15
ENSMUST00000138099_90_90;ENSMUST00000138099_90_90;6.7.8.9.10.11.12
