nucHom;degHom;tsm
1.0;1.0;1.0
0.771;0.8;0.786
0.97;0.88;0.925
0.825;0.84;0.833
0.916;0.84;0.878
0.771;0.8;0.786
0.481;0.36;0.42
0.26;0.12;0.19
0.592;0.56;0.576
0.607;0.36;0.483
0.707;0.76;0.734
0.665;0.68;0.673
0.66;0.48;0.57
0.562;0.76;0.661
0.629;0.64;0.635
0.347;0.16;0.254
0.475;0.32;0.397
0.975;1.0;0.988
0.55;0.64;0.595
0.777;0.92;0.849
0.921;0.96;0.941
0.777;0.92;0.849
0.831;0.96;0.895
0.921;0.96;0.941
0.506;0.48;0.493
0.612;0.72;0.666
0.961;0.96;0.96
0.348;0.24;0.294
0.771;0.8;0.786
1.0;1.0;1.0
0.778;0.889;0.834
0.909;0.923;0.916
0.844;0.96;0.902
1.0;1.0;1.0
0.619;0.458;0.538
0.326;0.154;0.24
0.736;0.615;0.675
0.486;0.333;0.409
0.883;0.846;0.865
0.864;0.875;0.869
0.56;0.52;0.54
0.73;0.917;0.824
0.818;0.833;0.825
0.448;0.25;0.349
0.527;0.4;0.464
0.772;0.778;0.775
0.702;0.583;0.642
0.993;0.875;0.934
0.838;0.84;0.839
0.993;0.875;0.934
0.902;0.808;0.855
0.838;0.84;0.839
0.646;0.435;0.54
0.781;0.667;0.724
0.759;0.741;0.75
0.341;0.12;0.231
0.97;0.88;0.925
0.778;0.889;0.834
1.0;1.0;1.0
0.856;0.963;0.909
0.922;0.926;0.924
0.778;0.889;0.834
0.481;0.407;0.444
0.255;0.138;0.197
0.577;0.552;0.565
0.589;0.345;0.467
0.692;0.759;0.726
0.672;0.778;0.725
0.66;0.519;0.59
0.568;0.815;0.692
0.636;0.741;0.689
0.348;0.222;0.285
0.423;0.357;0.39
0.995;0.889;0.942
0.546;0.519;0.532
0.772;0.778;0.775
0.916;0.815;0.865
0.772;0.778;0.775
0.85;0.852;0.851
0.916;0.815;0.865
0.502;0.385;0.444
0.608;0.593;0.601
0.981;0.852;0.916
0.37;0.192;0.281
0.825;0.84;0.833
0.909;0.923;0.916
0.856;0.963;0.909
1.0;1.0;1.0
0.778;0.889;0.834
0.909;0.923;0.916
0.562;0.423;0.493
0.297;0.143;0.22
0.671;0.571;0.621
0.449;0.31;0.38
0.805;0.786;0.796
0.785;0.808;0.796
0.516;0.481;0.498
0.663;0.846;0.754
0.744;0.769;0.756
0.407;0.231;0.319
0.485;0.37;0.427
0.85;0.852;0.851
0.638;0.538;0.588
0.902;0.808;0.855
0.772;0.778;0.775
0.902;0.808;0.855
0.994;0.885;0.94
0.772;0.778;0.775
0.587;0.4;0.493
0.71;0.615;0.662
0.837;0.815;0.826
0.432;0.2;0.316
0.916;0.84;0.878
0.844;0.96;0.902
0.922;0.926;0.924
0.778;0.889;0.834
1.0;1.0;1.0
0.844;0.96;0.902
0.522;0.44;0.481
0.277;0.148;0.213
0.625;0.593;0.609
0.638;0.37;0.504
0.749;0.815;0.782
0.729;0.84;0.784
0.716;0.56;0.638
0.616;0.88;0.748
0.69;0.8;0.745
0.378;0.24;0.309
0.454;0.385;0.419
0.916;0.815;0.865
0.592;0.56;0.576
0.838;0.84;0.839
0.994;0.88;0.937
0.838;0.84;0.839
0.772;0.778;0.775
0.994;0.88;0.937
0.545;0.417;0.481
0.659;0.64;0.649
0.903;0.778;0.841
0.292;0.115;0.203
0.771;0.8;0.786
1.0;1.0;1.0
0.778;0.889;0.834
0.909;0.923;0.916
0.844;0.96;0.902
1.0;1.0;1.0
0.619;0.458;0.538
0.326;0.154;0.24
0.736;0.615;0.675
0.486;0.333;0.409
0.883;0.846;0.865
0.864;0.875;0.869
0.56;0.52;0.54
0.73;0.917;0.824
0.818;0.833;0.825
0.448;0.25;0.349
0.527;0.4;0.464
0.772;0.778;0.775
0.702;0.583;0.642
0.993;0.875;0.934
0.838;0.84;0.839
0.993;0.875;0.934
0.902;0.808;0.855
0.838;0.84;0.839
0.646;0.435;0.54
0.781;0.667;0.724
0.759;0.741;0.75
0.341;0.12;0.231
0.481;0.36;0.42
0.619;0.458;0.538
0.481;0.407;0.444
0.562;0.423;0.493
0.522;0.44;0.481
0.619;0.458;0.538
1.0;1.0;1.0
0.519;0.308;0.413
0.773;0.611;0.692
0.706;0.643;0.674
0.65;0.458;0.554
0.716;0.524;0.62
0.73;0.786;0.758
0.349;0.375;0.362
0.756;0.55;0.653
0.724;0.545;0.635
0.783;0.833;0.808
0.479;0.333;0.406
0.699;0.444;0.572
0.616;0.375;0.495
0.519;0.36;0.44
0.616;0.375;0.495
0.559;0.346;0.453
0.519;0.36;0.44
0.951;0.75;0.851
0.781;0.474;0.627
0.485;0.346;0.415
0.52;0.231;0.376
0.26;0.12;0.19
0.326;0.154;0.24
0.255;0.138;0.197
0.297;0.143;0.22
0.277;0.148;0.213
0.326;0.154;0.24
0.519;0.308;0.413
1.0;1.0;1.0
