id_transcript;block_sequence
ENSCAFT00000018754_90_90;12.13.16.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.38.39.40.41.42.43.45.46
ENSCAFT00000042737_90_90;6.8.10.11.17.18.19.20.21.22.23.24.25.26.27.28.29.30.31.32.33.34.35.36.38.39.40.41.42.43.45.47
ENST00000373836_90_90;5.6.7.8.9.10.17.18.19.20.21.22.23.24.26.27.28.29.32.33.34.35.36.37.38.39.40.41.43.45.48
ENST00000373839_90_90;0.1.17.18.19.20.21.22.23.24.26.27.28.29.32.33.34.35.36.37.38.39.40.41.43.45.48
ENST00000493669_90_90;0.1.11.12.13.14.15.16.17
ENST00000632202_90_90;0.1.11.12.13.14.17.18.19.20.21.22.23.24.26.27.28.29.32
ENST00000632421_90_90;0.1.2.3.4
ENST00000633167_90_90;5.6.7.8.9.10.11.12.13.14.17.18.19
ENSMUST00000084170_90_90;0.3.17.18.21.23.24.27.29.31.32.33.35.36.38.40.43.44.45.47
ENSMUST00000084249_90_90;5.6.7.8.13.16.17.18.19.20.21.23.24.27.29.31.32.33.35.36.38.40.43.44.45.47
ENSMUST00000102568_90_90;0.3.17.18.19.20.21.23.24.27.29.31.32.33.35.36.38.40.43.44.45.47
ENSMUST00000136711_90_90;5.6.7.8.13.16.17.18.21.23
ENSMUST00000152271_90_90;0.3.17.18.21.23.24.27.29.31.32.33.35
