id_transcript;id_transcript;block_sequence
ENSCAFT00000026865_90_90;ENSCAFT00000026865_90_90;0.1.2.3.4.5.6.7.8.9.10
ENST00000355560_90_90;ENST00000355560_90_90;1.3.5.6.7.8.10
ENST00000361168_90_90;ENST00000361168_90_90;1.2.3.5.6.7.8.10
ENST00000368361_90_90;ENST00000368361_90_90;1.2.3.4.5.6.7.8.10
ENSMUST00000090927_90_90;ENSMUST00000090927_90_90;1.3.5.6.7.8.9.10
ENSMUST00000121212_90_90;ENSMUST00000121212_90_90;1.2.3.5.6.7.8.9.10
ENSMUST00000121931_90_90;ENSMUST00000121931_90_90;1.2.3.4.5.6.7.8.9.10
ENSMUST00000128318_90_90;ENSMUST00000128318_90_90;1.2.3.6
ENSMUST00000148265_90_90;ENSMUST00000148265_90_90;1.2.3.5.6.7
ENSMUST00000152205_90_90;ENSMUST00000152205_90_90;1
