id_transcript;id_transcript;orthologs
ENSCAFT00000039701_90_90;ENSCAFT00000039701_90_90;null
ENST00000314845_90_90;ENST00000314845_90_90;ENSMUST00000099712_90_90
ENST00000458649_90_90;ENST00000458649_90_90;ENSMUST00000045705_90_90
ENST00000526545_90_90;ENST00000526545_90_90;null
ENST00000526606_90_90;ENST00000526606_90_90;null
ENST00000528950_90_90;ENST00000528950_90_90;null
ENST00000533727_90_90;ENST00000533727_90_90;ENSMUST00000045699_90_90:ENSMUST00000111317_90_90
ENST00000534300_90_90;ENST00000534300_90_90;ENSMUST00000111316_90_90
ENSMUST00000045699_90_90;ENSMUST00000045699_90_90;ENST00000533727_90_90
ENSMUST00000045705_90_90;ENSMUST00000045705_90_90;ENST00000458649_90_90
ENSMUST00000099712_90_90;ENSMUST00000099712_90_90;ENST00000314845_90_90
ENSMUST00000111316_90_90;ENSMUST00000111316_90_90;ENST00000534300_90_90
ENSMUST00000111317_90_90;ENSMUST00000111317_90_90;ENST00000533727_90_90
