id_transcript;id_gene
ENSBTAT00000010450_98;ENSBTAG00000004612_98
ENSBTAT00000010453_98;ENSBTAG00000007948_98
ENSBTAT00000068110_98;ENSBTAG00000007948_98
ENSBTAT00000072021_98;ENSBTAG00000007948_98
ENSBTAT00000075282_98;ENSBTAG00000007948_98
ENSBTAT00000076462_98;ENSBTAG00000007948_98
ENSBTAT00000076748_98;ENSBTAG00000007948_98
ENSBTAT00000083547_98;ENSBTAG00000007948_98
ENSBTAT00000084722_98;ENSBTAG00000007948_98
ENSBTAT00000085970_98;ENSBTAG00000007948_98
ENSBTAT00000086225_98;ENSBTAG00000007948_98
ENSBTAT00000011652_98;ENSBTAG00000008849_98
ENSBTAT00000082768_98;ENSBTAG00000008849_98
ENSBTAT00000019457_98;ENSBTAG00000014611_98
ENSBTAT00000070310_98;ENSBTAG00000014611_98
ENSBTAT00000072824_98;ENSBTAG00000014611_98
ENSBTAT00000084029_98;ENSBTAG00000014611_98
ENSBTAT00000054008_98;ENSBTAG00000027434_98
ENSBTAT00000061444_98;ENSBTAG00000027434_98
ENSBTAT00000067284_98;ENSBTAG00000027434_98
ENSBTAT00000074858_98;ENSBTAG00000027434_98
ENSBTAT00000084651_98;ENSBTAG00000027434_98
ENSBTAT00000085251_98;ENSBTAG00000027434_98
ENSCAFT00000016888_98;ENSCAFG00000010623_98
ENSCAFT00000048390_98;ENSCAFG00000010623_98
ENSCAFT00000016900_98;ENSCAFG00000010628_98
ENSCAFT00000038014_98;ENSCAFG00000010628_98
ENSCAFT00000078800_98;ENSCAFG00000010628_98
ENSCAFT00000018722_98;ENSCAFG00000011745_98
ENSCAFT00000047063_98;ENSCAFG00000011745_98
ENSCAFT00000049040_98;ENSCAFG00000011745_98
ENSCAFT00000066780_98;ENSCAFG00000011745_98
ENSCAFT00000071665_98;ENSCAFG00000011745_98
ENSCAFT00000087705_98;ENSCAFG00000011745_98
ENSCAFT00000093095_98;ENSCAFG00000011745_98
ENSCAFT00000022915_98;ENSCAFG00000014403_98
ENSCAFT00000065730_98;ENSCAFG00000014403_98
ENSCAFT00000068926_98;ENSCAFG00000014403_98
ENSCAFT00000071824_98;ENSCAFG00000014403_98
ENSCAFT00000093659_98;ENSCAFG00000014403_98
ENSCAFT00000031550_98;ENSCAFG00000019835_98
ENSCAFT00000069491_98;ENSCAFG00000019835_98
ENSCAFT00000085795_98;ENSCAFG00000019835_98
ENSCAFT00000089420_98;ENSCAFG00000019835_98
ENSCAFT00020014438_98;ENSCAFG00020010024_98
ENSCAFT00020014455_98;ENSCAFG00020010024_98
ENSCAFT00020014458_98;ENSCAFG00020010024_98
ENSCAFT00020014484_98;ENSCAFG00020010024_98
ENSCAFT00020014506_98;ENSCAFG00020010024_98
ENSCAFT00020017036_98;ENSCAFG00020011461_98
ENSCAFT00020017070_98;ENSCAFG00020011461_98
ENSCAFT00020017072_98;ENSCAFG00020011461_98
ENSCAFT00020017074_98;ENSCAFG00020011461_98
ENSCAFT00020017076_98;ENSCAFG00020011461_98
ENSCAFT00020016613_98;ENSCAFG00020011503_98
ENSCAFT00020016620_98;ENSCAFG00020011503_98
ENSCAFT00020016644_98;ENSCAFG00020011503_98
ENSCAFT00020016673_98;ENSCAFG00020011503_98
ENSCAFT00020016693_98;ENSCAFG00020011503_98
ENSCAFT00020016696_98;ENSCAFG00020011503_98
ENSCAFT00020016700_98;ENSCAFG00020011503_98
ENSCAFT00020017119_98;ENSCAFG00020011662_98
ENSCAFT00020017126_98;ENSCAFG00020011662_98
ENSCAFT00020017127_98;ENSCAFG00020011662_98
ENSCAFT00020017128_98;ENSCAFG00020011662_98
ENSCAFT00020021800_98;ENSCAFG00020014834_98
ENSCAFT00020021806_98;ENSCAFG00020014834_98
ENSCAFT00020021808_98;ENSCAFG00020014834_98
ENSCAFT00020021810_98;ENSCAFG00020014834_98
ENSCAFT00020021818_98;ENSCAFG00020014834_98
ENST00000263054_98;ENSG00000108018_98
ENST00000344440_98;ENSG00000108018_98
ENST00000369698_98;ENSG00000108018_98
ENST00000452214_98;ENSG00000108018_98
ENST00000612154_98;ENSG00000108018_98
ENST00000622431_98;ENSG00000108018_98
ENST00000256637_98;ENSG00000134243_98
ENST00000471996_98;ENSG00000134243_98
ENST00000482236_98;ENSG00000134243_98
ENST00000493736_98;ENSG00000134243_98
ENST00000538502_98;ENSG00000134243_98
ENST00000633956_98;ENSG00000134243_98
ENST00000260197_98;ENSG00000137642_98
ENST00000525532_98;ENSG00000137642_98
ENST00000527934_98;ENSG00000137642_98
ENST00000532694_98;ENSG00000137642_98
ENST00000534286_98;ENSG00000137642_98
ENST00000369699_98;ENSG00000156395_98
ENST00000369701_98;ENSG00000156395_98
ENST00000393176_98;ENSG00000156395_98
ENST00000329016_98;ENSG00000184985_98
ENST00000505529_98;ENSG00000184985_98
ENST00000507866_98;ENSG00000184985_98
ENSGALT00000010639_98;ENSGALG00000006598_98
ENSGALT00000081956_98;ENSGALG00000006598_98
ENSGALT00000013741_98;ENSGALG00000008434_98
ENSGALT00000013796_98;ENSGALG00000008465_98
ENSGALT00000054199_98;ENSGALG00000008465_98
ENSGALT00000025078_98;ENSGALG00000015554_98
ENSGALT00000052935_98;ENSGALG00000015554_98
ENSGALT00000054591_98;ENSGALG00000015554_98
ENSGALT00000068803_98;ENSGALG00000015554_98
ENSGALT00000091846_98;ENSGALG00000015554_98
ENSGALT00000048558_98;ENSGALG00000033572_98
