nucHom;degHom;tsm
1.0;1.0;1.0
0.648;0.571;0.609
0.995;0.857;0.926
0.353;0.5;0.426
0.648;0.571;0.609
0.142;0.286;0.214
0.362;0.286;0.324
0.995;0.857;0.926
0.433;0.286;0.359
0.648;0.571;0.609
0.996;0.929;0.963
0.996;0.933;0.965
0.998;1.0;0.999
0.648;0.571;0.609
1.0;1.0;1.0
0.651;0.688;0.669
0.529;0.615;0.572
1.0;1.0;1.0
0.205;0.308;0.257
0.167;0.071;0.119
0.651;0.688;0.669
0.668;0.545;0.607
1.0;1.0;1.0
0.638;0.611;0.625
0.647;0.615;0.631
0.633;0.533;0.583
0.995;0.857;0.926
0.651;0.688;0.669
1.0;1.0;1.0
0.348;0.444;0.396
0.651;0.688;0.669
0.143;0.294;0.218
0.362;0.25;0.306
1.0;1.0;1.0
0.435;0.375;0.405
0.651;0.688;0.669
0.979;0.889;0.934
0.994;0.923;0.959
0.973;0.8;0.887
0.353;0.5;0.426
0.529;0.615;0.572
0.348;0.444;0.396
1.0;1.0;1.0
0.529;0.615;0.572
0.329;0.333;0.331
0.0;0.0;0.0
0.348;0.444;0.396
0.207;0.231;0.219
0.529;0.615;0.572
0.341;0.4;0.371
0.353;0.538;0.446
0.346;0.467;0.406
0.648;0.571;0.609
1.0;1.0;1.0
0.651;0.688;0.669
0.529;0.615;0.572
1.0;1.0;1.0
0.205;0.308;0.257
0.167;0.071;0.119
0.651;0.688;0.669
0.668;0.545;0.607
1.0;1.0;1.0
0.638;0.611;0.625
0.647;0.615;0.631
0.633;0.533;0.583
0.142;0.286;0.214
0.205;0.308;0.257
0.143;0.294;0.218
0.329;0.333;0.331
0.205;0.308;0.257
1.0;1.0;1.0
0.006;0.111;0.059
0.143;0.294;0.218
0.0;0.0;0.0
0.205;0.308;0.257
0.14;0.263;0.202
0.143;0.231;0.187
0.14;0.2;0.17
0.362;0.286;0.324
0.167;0.071;0.119
0.362;0.25;0.306
0.0;0.0;0.0
0.167;0.071;0.119
0.006;0.111;0.059
1.0;1.0;1.0
0.362;0.25;0.306
0.222;0.111;0.167
0.167;0.071;0.119
0.354;0.222;0.288
0.362;0.308;0.335
0.354;0.267;0.31
0.995;0.857;0.926
0.651;0.688;0.669
1.0;1.0;1.0
0.348;0.444;0.396
0.651;0.688;0.669
0.143;0.294;0.218
0.362;0.25;0.306
1.0;1.0;1.0
0.435;0.375;0.405
0.651;0.688;0.669
0.979;0.889;0.934
0.994;0.923;0.959
0.973;0.8;0.887
0.433;0.286;0.359
0.668;0.545;0.607
0.435;0.375;0.405
0.207;0.231;0.219
0.668;0.545;0.607
0.0;0.0;0.0
0.222;0.111;0.167
0.435;0.375;0.405
1.0;1.0;1.0
0.668;0.545;0.607
0.426;0.333;0.38
0.434;0.385;0.409
0.425;0.333;0.379
0.648;0.571;0.609
1.0;1.0;1.0
0.651;0.688;0.669
0.529;0.615;0.572
1.0;1.0;1.0
0.205;0.308;0.257
0.167;0.071;0.119
0.651;0.688;0.669
0.668;0.545;0.607
1.0;1.0;1.0
0.638;0.611;0.625
0.647;0.615;0.631
0.633;0.533;0.583
0.996;0.929;0.963
0.638;0.611;0.625
0.979;0.889;0.934
0.341;0.4;0.371
0.638;0.611;0.625
0.14;0.263;0.202
0.354;0.222;0.288
0.979;0.889;0.934
0.426;0.333;0.38
0.638;0.611;0.625
1.0;1.0;1.0
0.973;0.8;0.887
0.994;0.933;0.964
0.996;0.933;0.965
0.647;0.615;0.631
0.994;0.923;0.959
0.353;0.538;0.446
0.647;0.615;0.631
0.143;0.231;0.187
0.362;0.308;0.335
0.994;0.923;0.959
0.434;0.385;0.409
0.647;0.615;0.631
0.973;0.8;0.887
1.0;1.0;1.0
0.979;0.889;0.934
0.998;1.0;0.999
0.633;0.533;0.583
0.973;0.8;0.887
0.346;0.467;0.406
0.633;0.533;0.583
0.14;0.2;0.17
0.354;0.267;0.31
0.973;0.8;0.887
0.425;0.333;0.379
0.633;0.533;0.583
0.994;0.933;0.964
0.979;0.889;0.934
1.0;1.0;1.0
