id_transcript;recent-paralogs;ortho-orthologs;para-orthologs;#cluster
transcript2_ENSMLUG00000027828;null;transcript17_ENSMUGG00000013649|1.0&transcript29_ENSMUGG00000013592|1.0&transcript10_ENSNGAG00000018584|0.932&transcript2_ENSSTOG00000019743|1.0&transcript15_ENSSTOG00000019743|1.0;null;0
transcript17_ENSMUGG00000013649;null;transcript2_ENSMLUG00000027828|1.0&transcript2_ENSSTOG00000019743|1.0&transcript15_ENSSTOG00000019743|1.0;transcript17_ENSMUGG00000013592|1.0;0
transcript17_ENSMUGG00000013592;null;null;transcript17_ENSMUGG00000013649|1.0;0
transcript29_ENSMUGG00000013592;null;transcript2_ENSMLUG00000027828|1.0&transcript8_ENSPEMG00000024651|1.0&transcript8_ENSNGAG00000018584|0.912&transcript2_ENSSTOG00000019743|1.0&transcript15_ENSSTOG00000019743|1.0;null;0
transcript8_ENSPEMG00000024651;null;transcript29_ENSMUGG00000013592|1.0&transcript8_ENSNGAG00000018584|0.909&transcript2_ENSSTOG00000019743|1.0&transcript15_ENSSTOG00000019743|1.0;null;0
transcript8_ENSNGAG00000018584;transcript9_ENSNGAG00000018584|0.997;transcript29_ENSMUGG00000013592|0.912&transcript8_ENSPEMG00000024651|0.909;null;0
transcript9_ENSNGAG00000018584;transcript8_ENSNGAG00000018584|0.997;transcript2_ENSSTOG00000019743|0.936&transcript15_ENSSTOG00000019743|0.936;null;0
transcript10_ENSNGAG00000018584;transcript19_ENSNGAG00000018584|0.968;transcript2_ENSMLUG00000027828|0.932;null;0
transcript19_ENSNGAG00000018584;transcript10_ENSNGAG00000018584|0.968;null;null;0
transcript2_ENSSTOG00000019743;transcript15_ENSSTOG00000019743|1.0;transcript2_ENSMLUG00000027828|1.0&transcript17_ENSMUGG00000013649|1.0&transcript29_ENSMUGG00000013592|1.0&transcript8_ENSPEMG00000024651|1.0&transcript9_ENSNGAG00000018584|0.936;null;0
transcript15_ENSSTOG00000019743;transcript2_ENSSTOG00000019743|1.0;transcript2_ENSMLUG00000027828|1.0&transcript17_ENSMUGG00000013649|1.0&transcript29_ENSMUGG00000013592|1.0&transcript8_ENSPEMG00000024651|1.0&transcript9_ENSNGAG00000018584|0.936;null;0
transcript7_ENSNGAG00000018584;null;null;null;1
transcript18_ENSNGAG00000018584;null;null;null;2
