;id_transcript;orthoorthologues;tsm_scores
0;ENSCAFT00000020369_90_90;ENSMUST00000077115_90_90:ENSMUST00000167679_90_90:ENST00000281171_90_90:ENST00000348962_90_90;0.89:0.853:0.888:0.8490000000000001
1;ENST00000281171_90_90;ENSMUST00000077115_90_90:ENSMUST00000167679_90_90:ENSCAFT00000020369_90_90:ENST00000348962_90_90;0.845:0.8079999999999999:0.888:0.958
2;ENST00000348962_90_90;ENSMUST00000077115_90_90:ENSMUST00000167679_90_90:ENSCAFT00000020369_90_90:ENST00000281171_90_90;0.8079999999999999:0.8370000000000001:0.8490000000000001:0.958
3;ENST00000442921_90_90;ENSMUST00000167002_90_90:ENST00000445537_90_90:ENSMUST00000203914_90_90:ENST00000544244_90_90:ENST00000542557_90_90;0.899:1.0:0.8140000000000001:0.91:0.91
4;ENST00000445537_90_90;ENSMUST00000167002_90_90:ENST00000442921_90_90:ENSMUST00000203914_90_90:ENST00000544244_90_90:ENST00000542557_90_90;0.899:1.0:0.8140000000000001:0.91:0.91
5;ENST00000535311_90_90;;
6;ENST00000535322_90_90;;
7;ENST00000542557_90_90;ENSMUST00000167002_90_90:ENST00000445537_90_90:ENST00000442921_90_90:ENSMUST00000203914_90_90:ENST00000544244_90_90;0.8140000000000001:0.91:0.91:0.887:1.0
8;ENST00000543886_90_90;;
9;ENST00000544244_90_90;ENSMUST00000167002_90_90:ENST00000445537_90_90:ENST00000442921_90_90:ENSMUST00000203914_90_90:ENST00000542557_90_90;0.8140000000000001:0.91:0.91:0.887:1.0
10;ENSMUST00000077115_90_90;ENSMUST00000167679_90_90:ENSCAFT00000020369_90_90:ENST00000281171_90_90:ENST00000348962_90_90;0.96:0.89:0.845:0.8079999999999999
11;ENSMUST00000167002_90_90;ENST00000445537_90_90:ENST00000442921_90_90:ENSMUST00000203914_90_90:ENST00000544244_90_90:ENST00000542557_90_90;0.899:0.899:0.91:0.8140000000000001:0.8140000000000001
12;ENSMUST00000167679_90_90;ENSMUST00000077115_90_90:ENSCAFT00000020369_90_90:ENST00000281171_90_90:ENST00000348962_90_90;0.96:0.853:0.8079999999999999:0.8370000000000001
13;ENSMUST00000203914_90_90;ENSMUST00000167002_90_90:ENST00000445537_90_90:ENST00000442921_90_90:ENST00000544244_90_90:ENST00000542557_90_90;0.91:0.8140000000000001:0.8140000000000001:0.887:0.887
